Created Due : Wed Aug  3 11:32:43 2022

Time,actual_pos,actual_vel,actual_tor
1659493975012225688,-1,0,-1,
1659493975014224769,0,0,24,
1659493975016232729,-1,-37,14,
1659493975018226769,-1,0,-6,
1659493975020150389,-1,0,-1,
1659493975022141426,-1,0,-1,
1659493975024212907,-1,0,9,
1659493975026311975,-1,0,-6,
1659493975028066156,-1,0,-16,
1659493975030195582,-1,0,-11,
1659493975032254648,-1,0,-16,
1659493975034292446,-1,0,-26,
1659493975036180054,-1,0,-6,
1659493975038152970,-2,0,14,
1659493975040262419,-2,0,29,
1659493975042282342,-1,0,-26,
1659493975044269120,-1,0,-6,
1659493975046280468,-1,0,-16,
1659493975048161549,-2,-37,9,
1659493975050229878,-1,37,9,
1659493975052173459,0,0,-31,
1659493975054140607,0,0,-21,
1659493975056671639,-1,0,4,
1659493975058163520,-1,0,-6,
1659493975060174042,-2,0,44,
1659493975062150571,-2,0,-11,
1659493975064047148,-1,0,-26,
1659493975066192898,-1,0,-21,
1659493975068201876,-1,0,24,
1659493975070280792,-2,0,44,
1659493975072201542,-2,0,34,
1659493975074278932,-1,0,-11,
1659493975076252983,-1,0,-41,
1659493975078288055,-1,0,-16,
1659493975080277877,-2,0,14,
1659493975082220598,-2,0,-36,
1659493975084136166,-1,0,-16,
1659493975086186550,-2,0,24,
1659493975088076921,-2,0,-16,
1659493975090173676,-2,0,-16,
1659493975092237812,-1,0,14,
1659493975094160311,-3,0,9,
1659493975096102274,-2,0,9,
1659493975098185933,-1,0,4,
1659493975100223473,-2,0,34,
1659493975102064902,-2,0,-6,
1659493975104207501,-1,0,4,
1659493975106168575,-1,0,-1,
1659493975108167117,-2,0,-21,
1659493975110264451,-2,0,-36,
1659493975112069682,-1,0,-36,
1659493975114073516,-1,0,9,
1659493975116177526,-2,0,4,
1659493975118270168,-1,37,-1,
1659493975120204897,-1,0,-11,
1659493975122188626,-2,0,-6,
1659493975124180920,0,37,-16,
1659493975126164248,0,0,-11,
1659493975128164376,0,0,-1,
1659493975130096740,-3,-37,-6,
1659493975132245851,-2,0,-41,
1659493975134171774,-1,0,-11,
1659493975136177697,-1,0,-1,
1659493975138149814,-1,0,-16,
1659493975140115636,-1,0,-1,
1659493975142161077,-1,0,9,
1659493975144153910,0,0,19,
1659493975146167134,0,0,-26,
1659493975148076855,-1,0,-11,
1659493975150097820,-2,0,4,
1659493975152030727,0,37,-21,
1659493975154205423,0,0,-21,
1659493975156205993,-1,0,4,
1659493975158230267,-2,0,-16,
1659493975160207397,-1,0,-1,
1659493975162174668,-1,0,-31,
1659493975164048424,-1,0,-1,
1659493975166179563,-1,0,-6,
1659493975168164760,-1,0,-11,
1659493975170157661,-1,0,-6,
1659493975172185116,-1,0,9,
1659493975174045106,-1,0,-1,
1659493975176159936,-1,0,-11,
1659493975178157003,-1,0,-11,
1659493975180163446,-1,0,29,
1659493975182112024,-1,0,-26,
1659493975184102244,-1,0,-21,
1659493975186199411,-2,0,-11,
1659493975188225645,-2,0,-11,
1659493975190243364,-1,0,34,
1659493975192221419,-1,0,-11,
1659493975194310862,-1,0,-16,
1659493975196245635,-1,0,19,
1659493975198207221,-2,0,-36,
1659493975200230903,-1,0,-26,
1659493975202225469,-1,0,-11,
1659493975204127905,-2,0,-21,
1659493975206175313,-2,0,4,
1659493975208247468,-1,0,9,
1659493975210141051,-2,0,19,
1659493975212172174,-3,0,24,
1659493975214231946,-2,0,-41,
1659493975216237786,-2,0,14,
1659493975218309044,-2,0,-11,
1659493975220119269,-1,37,29,
1659493975222186998,-1,0,14,
1659493975224156987,-2,0,24,
1659493975226282993,-2,0,-41,
1659493975228231947,-2,0,-36,
1659493975230284929,-1,0,4,
1659493975232229599,-2,0,-16,
1659493975234133915,-1,0,-6,
1659493975236153620,-1,0,29,
1659493975238224293,-2,-37,-1,
1659493975240150248,-2,0,-6,
1659493975242135624,-1,0,-16,
1659493975244087158,-1,0,-6,
1659493975246092237,-3,0,44,
1659493975248167820,-1,37,-31,
1659493975250096661,-1,0,-21,
1659493975252149794,-2,0,14,
1659493975254186489,-2,0,-6,
1659493975256260375,-1,0,34,
1659493975258141174,-2,0,-16,
1659493975260161838,-2,0,-26,
1659493975262305895,0,37,-11,
1659493975264121146,0,0,-11,
1659493975266218602,-1,0,-16,
1659493975268099535,-1,0,24,
1659493975270505765,-2,0,-26,
1659493975272203565,-1,0,-41,
1659493975274088525,-2,0,-1,
1659493975276280969,-2,0,19,
1659493975278167812,-1,0,-21,
1659493975280099988,-1,0,9,
1659493975282089135,-1,0,4,
1659493975284088389,-1,0,4,
1659493975286074476,-1,0,24,
1659493975288173558,-1,0,-6,
1659493975290095638,-1,0,-11,
1659493975292085083,-1,0,9,
1659493975294235232,-1,0,29,
1659493975296104948,-1,0,-31,
1659493975298087212,-1,0,-11,
1659493975300086401,-1,0,39,
1659493975302076384,-2,0,-31,
1659493975304114831,-1,0,-36,
1659493975306083559,-1,0,-21,
1659493975308061082,-1,0,-26,
1659493975310091232,-1,0,9,
1659493975312147266,-1,0,-16,
1659493975314098570,-1,0,-31,
1659493975316083718,-1,0,9,
1659493975318250432,-1,0,-6,
1659493975320263526,-2,0,49,
1659493975322248446,0,37,19,
1659493975324046996,0,0,-1,
1659493975326180038,-2,0,9,
1659493975328185103,-2,0,-1,
1659493975330179406,-1,37,-11,
1659493975332078102,-2,-37,29,
1659493975334152766,-2,0,-41,
1659493975336167121,-1,0,-6,
1659493975338177710,-1,0,-6,
1659493975340073285,-2,0,-1,
1659493975342223441,-2,0,24,
1659493975344225104,-1,0,-6,
1659493975346153611,-1,0,-21,
1659493975348094469,-1,0,29,
1659493975350158957,-2,0,-11,
1659493975352126795,0,0,-46,
1659493975354072601,-1,0,-11,
1659493975356048929,-1,0,4,
1659493975358162684,-2,0,-6,
1659493975360231949,-2,0,-31,
1659493975362100856,-1,0,14,
1659493975364217439,-1,0,24,
1659493975366176231,0,37,-1,
1659493975368139556,0,0,-36,
1659493975370135891,-2,-37,14,
1659493975372154557,-2,0,-6,
1659493975374101813,-1,0,-41,
1659493975376202689,0,0,-31,
1659493975378067884,0,0,19,
1659493975380236868,-1,0,-21,
1659493975382156899,-1,0,-26,
1659493975384069996,-1,0,9,
1659493975386243909,-1,0,-16,
1659493975388244653,0,0,34,
1659493975390229631,0,0,-1,
1659493975392078644,-1,0,19,
1659493975394093560,-1,0,-1,
1659493975396098695,0,0,-36,
1659493975398155631,-1,0,-26,
1659493975400078340,-1,0,-21,
1659493975402100596,0,0,-51,
1659493975404179937,0,0,-6,
1659493975406328557,-1,0,-6,
1659493975408053210,-1,0,-26,
1659493975410068518,0,37,-16,
1659493975412161785,0,0,-11,
1659493975414039077,-1,-37,-26,
1659493975416126877,0,37,-26,
1659493975418086904,0,0,-21,
1659493975420201916,0,0,-56,
1659493975422144846,-1,-37,4,
1659493975424201419,-2,0,-26,
1659493975426188624,-2,0,-11,
1659493975428265115,-1,0,4,
1659493975430084375,-1,0,-51,
1659493975432179057,-2,-37,-6,
1659493975434232623,-2,0,-46,
1659493975436139601,-2,0,9,
1659493975438262160,-1,0,34,
1659493975440258258,-1,0,-11,
1659493975442188151,-1,0,14,
1659493975444146950,-1,0,-16,
1659493975446226518,-1,0,14,
1659493975448145085,-1,0,-31,
1659493975450149180,-1,0,-11,
1659493975452091247,-1,0,-11,
1659493975454296541,-1,0,-11,
1659493975456249743,-1,0,-16,
1659493975458048612,-2,0,29,
1659493975460127634,-2,0,-36,
1659493975462149694,-1,0,4,
1659493975464156088,-1,0,-6,
1659493975466076528,-1,0,24,
1659493975468119049,-1,0,-31,
1659493975470244227,-1,0,24,
1659493975472249725,-1,0,19,
1659493975474061694,0,0,-6,
1659493975477093255,-1,-37,-1,
1659493975478084303,-1,0,-41,
1659493975480175817,-1,0,-16,
1659493975482034237,-2,-37,-11,
1659493975484109349,-1,0,9,
1659493975486218829,0,0,34,
1659493975488110417,0,0,-21,
1659493975490041491,-1,0,-11,
1659493975492095308,0,0,-21,
1659493975494065698,-1,-37,-26,
1659493975496100557,-1,0,-6,
1659493975498096723,-1,0,-6,
1659493975500076668,1,37,-16,
1659493975502133252,1,0,4,
1659493975504136157,0,0,-6,
1659493975506174479,0,0,29,
1659493975508156224,0,0,-46,
1659493975510089678,0,0,9,
1659493975512064428,0,0,-1,
1659493975514066361,0,0,-16,
1659493975516085943,0,0,-26,
1659493975518129849,-1,-37,-36,
1659493975520136706,-1,0,4,
1659493975522223254,-1,0,-21,
1659493975524149393,-1,0,-16,
1659493975526186424,-1,0,4,
1659493975528076724,0,0,14,
1659493975530179622,-1,0,19,
1659493975532066626,-1,0,-31,
1659493975534092202,-1,0,-1,
1659493975536293504,0,0,-11,
1659493975538118591,0,0,-6,
1659493975540184127,-1,0,24,
1659493975542236481,0,37,-36,
1659493975544174805,0,0,14,
1659493975546043972,-1,0,-1,
1659493975548031693,-1,0,-26,
1659493975550071770,-1,0,19,
1659493975552172781,-1,0,-16,
1659493975554081476,-1,0,-26,
1659493975556047065,-1,0,-21,
1659493975558094660,-1,0,-21,
1659493975560090132,-1,0,-6,
1659493975562052188,-1,0,24,
1659493975564022993,-1,0,-16,
1659493975566046692,0,37,9,
1659493975568112558,1,0,-26,
1659493975570134729,-1,0,54,
1659493975572071035,-1,0,-11,
1659493975574045798,-1,0,-16,
1659493975576045749,1,0,-21,
1659493975578057896,-1,-37,39,
1659493975580073723,-1,0,-36,
1659493975582078878,-1,0,-11,
1659493975584102754,1,37,-26,
1659493975586147854,1,0,-21,
1659493975588150125,0,0,49,
1659493975590041185,0,0,-26,
1659493975592094703,0,0,-11,
1659493975594078948,0,0,-21,
1659493975596106633,0,0,49,
1659493975598120077,0,0,-31,
1659493975600112586,0,0,-41,
1659493975602189510,0,0,-31,
1659493975604775582,-1,0,44,
1659493975606202900,-1,0,-11,
1659493975608184727,-1,0,-11,
1659493975610079863,-1,0,-26,
1659493975612051264,0,0,-36,
1659493975614075845,0,0,4,
1659493975616172426,0,0,-36,
1659493975618101632,0,0,24,
1659493975620193211,-1,-37,-16,
1659493975622144176,-1,0,-21,
1659493975624110820,-1,0,-6,
1659493975626175732,-1,0,-1,
1659493975628061620,-1,0,-26,
1659493975630174867,-1,0,24,
1659493975632151019,-1,0,-1,
1659493975634155270,0,0,-11,
1659493975636189101,-1,0,-21,
1659493975638296761,-1,0,-16,
1659493975640135415,-1,0,-31,
1659493975642295125,1,0,-41,
1659493975644067255,2,0,4,
1659493975646054272,0,0,-1,
1659493975648038911,1,37,-11,
1659493975650068091,2,0,-26,
1659493975652135779,0,0,-16,
1659493975654094932,0,37,-11,
1659493975656174282,1,0,-1,
1659493975658141392,-1,0,-26,
1659493975660105584,1,0,-41,
1659493975662057171,1,-37,-11,
1659493975664076636,0,0,-46,
1659493975666123907,0,0,4,
1659493975668151078,0,0,-6,
1659493975670142792,0,0,34,
1659493975672253627,0,0,-26,
1659493975674167098,-2,0,39,
1659493975676181577,-1,0,24,
1659493975678117732,0,0,-31,
1659493975680154199,0,0,-36,
1659493975682031246,-1,-37,9,
1659493975684077597,-1,0,-21,
1659493975686199843,-1,0,19,
1659493975688168228,-1,-37,-11,
1659493975690046493,-2,0,9,
1659493975692150327,0,37,-6,
1659493975694250799,-1,0,-11,
1659493975696098092,-1,-37,-1,
1659493975698094989,-2,0,-26,
1659493975700170768,-2,0,24,
1659493975702115840,0,0,-41,
1659493975704176306,0,0,-36,
1659493975706153189,0,0,-26,
1659493975708196998,-1,0,24,
1659493975710041492,-1,0,-11,
1659493975712059176,-1,0,-16,
1659493975714044445,-1,37,-36,
1659493975716197306,0,0,-26,
1659493975718090826,-1,0,44,
1659493975720196850,-1,0,19,
1659493975722214709,0,0,-16,
1659493975724089123,0,0,-26,
1659493975726139731,0,0,9,
1659493975728098435,0,0,-11,
1659493975730163106,0,0,-6,
1659493975732083647,-1,0,-16,
1659493975734190895,0,0,9,
1659493975736138902,1,0,-11,
1659493975738057341,-1,-37,-6,
1659493975740160945,-1,0,-31,
1659493975742046815,0,0,4,
1659493975744032872,0,0,-6,
1659493975746049395,-1,-37,-1,
1659493975748082540,-1,0,-31,
1659493975750105017,-1,0,-51,
1659493975752229322,-1,37,-21,
1659493975754293399,0,0,-26,
1659493975756071234,0,0,24,
1659493975758107605,-1,0,-6,
1659493975760049480,-1,0,-1,
1659493975762142475,0,0,-16,
1659493975764063455,0,0,-1,
1659493975766135941,0,0,-31,
1659493975768111561,0,0,14,
1659493975770176684,0,0,19,
1659493975772278228,0,0,-36,
1659493975774049032,-1,0,-6,
1659493975776236899,-1,0,-6,
1659493975778172446,0,0,39,
1659493975780151775,-1,0,34,
1659493975782050903,-1,0,-16,
1659493975784233333,-1,0,9,
1659493975786117608,-1,0,4,
1659493975788249113,-1,0,-21,
1659493975790201255,-1,0,-6,
1659493975792208208,0,0,-6,
1659493975794139076,0,0,29,
1659493975796129839,0,0,9,
1659493975798161690,0,0,9,
1659493975800092226,0,0,-11,
1659493975802142311,0,0,-51,
1659493975804141965,0,0,-11,
1659493975806098719,0,0,-11,
1659493975808253459,-1,0,24,
1659493975810107072,-1,37,-1,
1659493975812069420,0,0,-46,
1659493975814161114,0,0,-11,
1659493975816057906,0,0,14,
1659493975818169565,-1,0,-1,
1659493975820177296,-1,0,9,
1659493975822188246,-1,0,19,
1659493975824052012,-1,0,9,
1659493975826096149,0,0,-61,
1659493975828138494,0,0,4,
1659493975830223693,-1,0,-1,
1659493975832120451,0,0,-11,
1659493975834109278,1,0,-66,
1659493975836211888,1,0,-26,
1659493975838239586,0,0,34,
1659493975840164578,0,0,9,
1659493975842109781,0,0,-36,
1659493975844160008,0,0,-1,
1659493975846100998,0,0,-36,
1659493975848107383,0,0,-11,
1659493975850113603,0,0,4,
1659493975852175774,1,0,19,
1659493975854272217,1,-37,14,
1659493975856170824,0,0,-6,
1659493975858094607,0,0,-11,
1659493975860088466,0,0,-16,
1659493975862108374,1,37,-16,
1659493975864031804,1,0,-6,
1659493975866018909,0,0,-1,
1659493975868112879,0,0,-21,
1659493975870194314,1,0,-16,
1659493975872186253,0,0,4,
1659493975874069610,0,0,-21,
1659493975876118666,0,0,-21,
1659493975878073510,0,0,14,
1659493975880090469,0,0,-1,
1659493975882206650,0,0,-26,
1659493975884141661,0,0,-6,
1659493975886424588,0,0,-1,
1659493975888173074,0,0,24,
1659493975890154289,0,0,-11,
1659493975892143028,0,0,-26,
1659493975894073749,1,0,-36,
1659493975896090451,-1,0,-6,
1659493975898074735,0,0,4,
1659493975900110769,0,0,-16,
1659493975903129014,0,0,4,
1659493975904134976,0,0,-16,
1659493975906193013,-1,0,-1,
1659493975908126986,-1,0,-1,
1659493975910186500,0,0,19,
1659493975912116724,0,0,-16,
1659493975914095845,-1,0,14,
1659493975916125540,-1,0,-21,
1659493975918211550,-1,0,-51,
1659493975920212091,-2,0,-41,
1659493975922267328,-1,0,39,
1659493975924127992,0,0,-6,
1659493975926187192,0,0,9,
1659493975928149040,-1,0,-16,
1659493975930089605,-1,0,-26,
1659493975932134623,-1,0,-21,
1659493975934107924,-2,0,-16,
1659493975936397229,-2,37,9,
1659493975938278753,0,0,-16,
1659493975940765517,-1,0,9,
1659493975942562344,-2,0,-16,
1659493975944101304,-2,37,-16,
1659493975946179031,-1,0,-16,
1659493975948084765,0,0,-31,
1659493975950095039,-1,0,14,
1659493975952179139,-1,0,-6,
1659493975954150666,0,0,-6,
1659493975956135991,0,0,-16,
1659493975958097801,-1,0,-6,
1659493975960128199,-2,0,-21,
1659493975962090513,-2,0,-26,
1659493975964137844,0,0,-26,
1659493975966063630,0,0,-16,
1659493975968219271,0,-37,24,
1659493975970143751,-1,0,14,
1659493975972100564,0,0,19,
1659493975974231604,-1,0,4,
1659493975976180881,-1,0,-6,
1659493975978100524,-1,0,19,
1659493975980088326,-1,0,-16,
1659493975982088389,-1,0,-11,
1659493975984083800,-1,0,-1,
1659493975986184957,0,0,19,
1659493975988332155,-1,0,14,
1659493975990105557,-1,0,-46,
1659493975992100387,-1,0,-6,
1659493975994095835,-1,0,-36,
1659493975996091398,-1,0,29,
1659493975998093046,-1,0,39,
1659493976000112268,0,0,-21,
1659493976002208746,0,0,-16,
1659493976004167674,0,0,-16,
1659493976006152897,-2,0,29,
1659493976008694541,0,0,-46,
1659493976010178769,-1,0,14,
1659493976012104867,-2,0,34,
1659493976014046626,-1,0,-51,
1659493976016076719,0,0,24,
1659493976018125714,-2,0,-1,
1659493976020138578,-2,0,-31,
1659493976022110450,-1,0,-11,
1659493976024145204,-1,0,-21,
1659493976026141654,-1,0,-1,
1659493976028223774,-1,0,4,
1659493976030060043,-1,0,-16,
1659493976032097007,-1,-37,-36,
1659493976034184139,-2,0,24,
1659493976036166546,-2,37,-6,
1659493976038138837,-1,0,-31,
1659493976040146634,-1,0,24,
1659493976042093827,-1,0,4,
1659493976044054267,-1,0,34,
1659493976046110776,-1,0,-11,
1659493976048114665,-1,0,9,
1659493976050147051,-1,0,-26,
1659493976052271845,-1,0,24,
1659493976054115417,-1,0,-11,
1659493976056195487,-2,0,9,
1659493976058112629,-2,0,-16,
1659493976060082707,-2,0,9,
1659493976062076897,-1,0,-31,
1659493976064158578,0,0,-41,
1659493976066084459,-1,-37,24,
1659493976068141877,-2,0,-1,
1659493976070163191,-1,0,-1,
1659493976072107749,-1,0,-6,
1659493976074027149,0,0,-11,
1659493976076082599,-1,0,19,
1659493976078249124,-1,0,4,
1659493976080258831,-1,0,-1,
1659493976082075147,-1,0,-1,
1659493976084125699,1,0,-41,
1659493976086138470,0,-37,-11,
1659493976088194208,0,0,29,
1659493976090052169,-1,0,-21,
1659493976092080234,-1,0,9,
1659493976094174231,0,0,-1,
1659493976096079888,-1,0,24,
1659493976098063772,-1,0,-26,
1659493976100095873,-1,0,49,
1659493976102119750,-1,0,19,
1659493976104093286,-1,0,-11,
1659493976106088920,-1,0,-16,
1659493976108047279,0,0,-6,
1659493976110083017,0,0,-21,
1659493976112081505,0,0,24,
1659493976114076420,-1,0,49,
1659493976116044840,0,0,-51,
1659493976118121035,0,0,-21,
1659493976120164665,0,0,-16,
1659493976122095504,-1,0,-21,
1659493976124080703,-1,0,54,
1659493976126082568,0,0,-16,
1659493976128053595,0,-37,-11,
1659493976130062833,-1,0,-26,
1659493976132081845,-1,0,14,
1659493976134069383,-1,0,24,
1659493976136200162,-1,0,-16,
1659493976138169278,-1,0,-6,
1659493976140038484,-1,0,4,
1659493976142096004,-2,0,-31,
1659493976144097642,-1,0,-6,
1659493976146082209,-1,0,9,
1659493976148106230,-1,0,-11,
1659493976150058880,-1,0,-21,
1659493976152079019,-1,0,-16,
1659493976154096677,-1,0,9,
1659493976156101249,0,0,-26,
1659493976158165857,0,-37,54,
1659493976160043127,-1,0,-26,
1659493976162058403,-2,0,-16,
1659493976164043492,-2,0,-6,
1659493976166104300,-2,0,-16,
1659493976168037498,-2,0,39,
1659493976170091427,-2,0,-6,
1659493976172079338,-1,0,-21,
1659493976174034683,-2,0,-1,
1659493976176195559,-3,37,-21,
1659493976178072504,-1,0,49,
1659493976180075082,-1,0,-16,
1659493976182144480,-2,0,-21,
1659493976184083972,-1,0,-6,
1659493976186098181,0,-37,-26,
1659493976188144423,-2,0,19,
1659493976190178311,-1,0,-21,
1659493976192214565,-1,0,-6,
1659493976194113768,0,0,14,
1659493976196108045,-2,0,19,
1659493976198086165,-1,0,-21,
1659493976200113592,0,0,-1,
1659493976202089279,-1,0,-6,
1659493976204075943,-1,0,-21,
1659493976206050524,-1,37,-1,
1659493976208036974,0,0,-11,
1659493976210096246,0,0,-36,
1659493976212076029,-1,0,49,
1659493976214082940,0,37,-6,
1659493976216075947,0,-37,-11,
1659493976218120271,-1,0,-16,
1659493976220047458,-1,0,-16,
1659493976222095300,-1,0,-1,
1659493976224030679,0,0,-6,
1659493976226098613,0,0,-26,
1659493976228063226,0,0,-1,
1659493976230069080,0,0,-26,
1659493976232082547,-1,0,9,
1659493976234103817,-1,0,-31,
1659493976236022117,-1,37,-36,
1659493976238115443,0,0,-11,
1659493976240096049,-2,0,19,
1659493976242107796,-2,0,-1,
1659493976244084144,-1,0,-6,
1659493976246109654,-2,0,24,
1659493976248071817,-2,37,-11,
1659493976250083593,-1,0,-16,
1659493976252061697,-1,0,-16,
1659493976254049708,-1,0,-21,
1659493976256089927,-1,0,24,
1659493976258147290,0,0,-11,
1659493976260095871,-1,-37,-26,
1659493976262121186,-1,0,-26,
1659493976264090177,-1,0,4,
1659493976266169201,0,0,-26,
1659493976268086961,-1,0,24,
1659493976270091331,-2,0,19,
1659493976272093437,0,0,-36,
1659493976274126883,-1,0,9,
1659493976276167029,-1,0,9,
1659493976278085841,-1,0,-6,
1659493976280118204,0,0,-11,
1659493976282092396,0,0,-1,
1659493976284066746,-1,0,19,
1659493976286171626,-1,0,-36,
1659493976288113714,-1,0,4,
1659493976290244457,-1,0,-26,
1659493976292071827,-2,0,9,
1659493976294197879,-1,0,-26,
1659493976296075386,-1,0,-11,
1659493976298069616,-1,0,-26,
1659493976300066942,-2,0,29,
1659493976302055184,-2,0,-6,
1659493976304073543,-1,0,-1,
1659493976306098585,-1,0,-21,
1659493976308085723,-2,0,-16,
1659493976310036896,-2,0,-41,
1659493976312065264,-1,0,-21,
1659493976314050143,-1,0,-16,
1659493976316088053,-2,0,-6,
1659493976318037513,-1,0,9,
1659493976320090644,-1,0,-21,
1659493976322072034,-1,0,14,
1659493976324088160,-1,0,-21,
1659493976326083837,-1,0,-11,
1659493976328158257,-1,0,-36,
1659493976330088702,-1,0,39,
1659493976332069508,-1,0,-6,
1659493976334088845,-1,37,24,
1659493976336711190,0,0,-31,
1659493976338093912,-1,0,-6,
1659493976340086892,0,0,-41,
1659493976342078682,0,0,24,
1659493976344069601,-1,0,49,
1659493976346166525,-2,0,-11,
1659493976348080983,0,0,-21,
1659493976350081587,0,0,9,
1659493976352061106,-1,0,-16,
1659493976354034931,-1,0,-6,
1659493976356019168,-1,0,-16,
1659493976358117495,0,0,14,
1659493976360085563,-1,0,9,
1659493976362085519,-1,0,29,
1659493976364061441,0,0,-21,
1659493976366089264,0,0,34,
1659493976368094966,-1,-37,-16,
1659493976370097128,-2,0,44,
1659493976372086414,-1,0,-16,
1659493976374061128,0,0,-21,
1659493976376187707,-1,0,-6,
1659493976378168870,-1,0,4,
1659493976380078792,-1,0,34,
1659493976382106538,-1,0,-31,
1659493976384161856,0,37,-1,
1659493976386161857,0,0,-11,
1659493976388071783,0,0,-11,
1659493976390237516,-1,0,-1,
1659493976392243261,-1,0,-26,
1659493976394233934,-1,0,-11,
1659493976396718766,-1,0,9,
1659493976398101843,-1,0,4,
1659493976400209677,0,0,-11,
1659493976402090887,0,0,-21,
1659493976404037320,0,0,-16,
1659493976406047904,0,0,-31,
1659493976408039527,0,0,9,
1659493976410094319,2,0,4,
1659493976412098557,1,0,64,
1659493976414039007,0,0,-6,
1659493976416108533,-1,0,-16,
1659493976418113261,-1,0,-31,
1659493976420052339,-1,0,9,
1659493976422076410,0,0,-6,
1659493976424042166,-1,0,4,
1659493976426087694,-1,0,-11,
1659493976428216092,-1,0,9,
1659493976430208542,-1,0,-21,
1659493976432124502,-1,0,-16,
1659493976434081167,-1,0,-11,
1659493976436161575,-1,0,-21,
1659493976438171281,0,0,19,
1659493976440153375,-1,0,4,
1659493976442195633,-2,37,-21,
1659493976444173609,0,0,-11,
1659493976446179821,-1,0,-31,
1659493976448058090,-1,0,-11,
1659493976450062333,0,37,4,
1659493976452083468,0,0,9,
1659493976454111246,0,0,-16,
1659493976456094531,0,0,-26,
1659493976458096794,0,0,-1,
1659493976460034904,-1,-37,-6,
1659493976462114857,-1,0,14,
1659493976464053145,-1,0,-11,
1659493976466073581,-1,0,4,
1659493976468086364,-1,0,-26,
1659493976470136323,-1,0,29,
1659493976472194381,-2,0,14,
1659493976474147342,-1,37,4,
1659493976476109500,0,0,-1,
1659493976478158207,-1,0,-26,
1659493976480160268,-2,0,-26,
1659493976482175958,-1,0,-6,
1659493976484266622,0,0,-21,
1659493976486182130,-1,0,44,
1659493976488393319,-1,0,19,
1659493976490192514,-1,0,-21,
1659493976492077612,-2,0,-11,
1659493976494066243,-2,0,-11,
1659493976496102938,-2,0,-36,
1659493976498121699,-2,0,4,
1659493976500113645,-1,0,4,
1659493976502216459,-2,0,9,
1659493976504064252,-2,0,-11,
1659493976506206524,-1,0,-31,
1659493976508178907,-1,0,4,
1659493976510062221,-1,0,-21,
1659493976512075203,-2,0,-16,
1659493976514087831,-2,0,-11,
1659493976516088405,-2,0,14,
1659493976518077559,0,0,-21,
1659493976520096727,-1,0,-6,
1659493976522094291,-1,0,-31,
1659493976524060277,-1,0,-6,
1659493976526087660,-1,0,39,
1659493976528073109,-1,0,-1,
