Created Due : Wed Aug  3 11:31:14 2022

Time,actual_pos,actual_vel,actual_tor
1659493882572888334,-3,37,-31,
1659493882574873652,-1,0,-36,
1659493882576876970,-3,0,-21,
1659493882578909783,-3,37,4,
1659493882580875890,-1,0,24,
1659493882582864997,-3,0,4,
1659493882584871444,-3,0,9,
1659493882586902832,-2,37,24,
1659493882588904658,-2,0,-16,
1659493882590842741,-2,0,-36,
1659493882592886179,-3,0,-11,
1659493882594905232,-3,0,-6,
1659493882596847201,-3,0,-16,
1659493882598888009,-3,0,-1,
1659493882600886915,-3,0,29,
1659493882602899735,-3,0,-6,
1659493882604868907,-3,0,39,
1659493882606911565,-2,0,29,
1659493882608839789,-3,-37,14,
1659493882610868635,-4,0,-11,
1659493882612895132,-4,0,-6,
1659493882614845660,-2,37,-16,
1659493882616909011,-3,-37,14,
1659493882618910386,-3,0,-6,
1659493882620839544,-3,0,-21,
1659493882622888375,-3,0,34,
1659493882624897656,-3,0,-16,
1659493882626903824,-3,0,-36,
1659493882628905181,-3,0,-6,
1659493882630883239,-2,0,-6,
1659493882632808275,-2,0,-26,
1659493882634874693,-2,0,-16,
1659493882636895272,-2,0,-26,
1659493882638900808,-2,0,19,
1659493882640897493,-2,0,-26,
1659493882642909990,-2,0,-26,
1659493882644783517,-2,0,-6,
1659493882646887790,-1,0,-56,
1659493882648908557,-1,-37,-16,
1659493882650888347,-2,0,-31,
1659493882652907260,-2,0,54,
1659493882654865682,-2,0,-41,
1659493882656880001,-2,0,-11,
1659493882658902316,-2,0,24,
1659493882660903857,-1,0,-6,
1659493882662901387,-2,0,-6,
1659493882664816475,-2,0,-6,
1659493882666836004,-2,0,-6,
1659493882668844496,-2,0,19,
1659493882670838577,-3,0,24,
1659493882672852398,-1,0,-21,
1659493882674838860,-1,0,-1,
1659493882676829042,-2,0,24,
1659493882678838830,-2,0,-16,
1659493882680812780,-2,0,44,
1659493882682905424,-2,0,-31,
1659493882684957986,-3,0,4,
1659493882686901710,-3,0,59,
1659493882688894365,-2,0,4,
1659493882690887601,-1,37,-31,
1659493882692951590,-1,0,19,
1659493882694832593,-2,0,29,
1659493882696892316,-2,0,-6,
1659493882698888688,-3,0,29,
1659493882700896137,-3,0,24,
1659493882702907680,-2,0,-6,
1659493882704920162,-2,0,14,
1659493882706879877,-3,0,-26,
1659493882708905018,-1,0,-66,
1659493882710907364,-2,-37,4,
1659493882712901106,-3,0,-11,
1659493882714892924,-2,0,-41,
1659493882716891017,-2,0,-1,
1659493882718909918,-2,0,4,
1659493882720911424,-2,0,-21,
1659493882722891326,-2,0,-16,
1659493882724898068,-3,0,24,
1659493882726901727,-2,0,-31,
1659493882728890440,-2,0,-16,
1659493882730927173,-2,0,9,
1659493882732928055,-2,0,-36,
1659493882734904197,-1,37,9,
1659493882736905081,-1,0,39,
1659493882738898639,-2,0,-31,
1659493882740911599,-2,0,-26,
1659493882742899242,-1,0,-6,
1659493882744897215,0,0,-26,
1659493882746923227,-2,0,-21,
1659493882748782778,-3,0,-11,
1659493882750887191,-1,37,-26,
1659493882752875300,-1,0,-6,
1659493882754868807,-2,0,9,
1659493882756917255,-2,0,19,
1659493882758919622,-2,0,14,
1659493882760873321,-2,0,-1,
1659493882762924054,-1,0,-21,
1659493882764948695,-2,0,54,
1659493882766922071,-2,0,-26,
1659493882768914848,-2,0,24,
1659493882770891337,-2,0,9,
1659493882772905938,-2,0,-21,
1659493882774880560,-2,0,-1,
1659493882776900992,-2,0,-11,
1659493882778902372,-2,0,-26,
1659493882780882126,-3,-37,-26,
1659493882782883320,-3,0,-11,
1659493882784861636,-3,0,-1,
1659493882786909986,-2,0,-41,
1659493882788908338,-3,0,-11,
1659493882790907841,-3,0,39,
1659493882792933371,-3,0,-1,
1659493882794889010,-1,37,-11,
1659493882796896601,-2,-37,-31,
1659493882798895437,-2,0,-6,
1659493882800889546,-2,0,-16,
1659493882802889912,-1,37,24,
1659493882804816659,-1,0,-36,
1659493882806822406,-1,0,-21,
1659493882808909080,-2,0,19,
1659493882810836388,-2,0,-1,
1659493882812830168,-1,0,-11,
1659493882814800719,-2,0,4,
1659493882816828810,-2,0,-26,
1659493882818794535,-2,0,24,
1659493882820836665,-1,0,-21,
1659493882822820222,-2,0,-1,
1659493882824814706,-3,0,4,
1659493882826839681,-2,0,-21,
1659493882828856367,-2,0,24,
1659493882830825275,-3,0,9,
1659493882832817368,-2,37,14,
1659493882834874336,-2,0,9,
1659493882836887490,-2,0,-21,
1659493882838906543,-2,0,-21,
1659493882840927011,-2,0,4,
1659493882842904766,-2,0,-1,
1659493882844878092,-2,0,-6,
1659493882846838267,-3,0,-21,
1659493882848901448,-3,0,34,
1659493882850902063,-4,0,4,
1659493882852894983,-3,37,19,
1659493882854892636,-3,0,-31,
1659493882856891896,-3,0,-11,
1659493882858925527,-3,0,24,
1659493882860904377,-3,0,-6,
1659493882862892540,-3,0,4,
1659493882864962478,-3,0,-1,
1659493882866881039,-3,0,44,
1659493882868886617,-3,0,-1,
1659493882870897246,-2,0,-6,
1659493882872887336,-2,0,39,
1659493882874871482,-4,-37,-21,
1659493882876903089,-4,0,-11,
1659493882878901789,-3,0,-26,
1659493882880878299,-3,0,34,
1659493882882889522,-3,0,-16,
1659493882884904417,-4,0,-6,
1659493882886897696,-4,0,9,
1659493882888901076,-3,0,-21,
1659493882890900145,-3,0,14,
1659493882892833943,-3,0,-26,
1659493882894900449,-2,0,-11,
1659493882896821240,-3,0,-16,
1659493882898845919,-3,0,-51,
1659493882900887587,-2,0,-11,
1659493882902882157,-3,0,-6,
1659493882904869001,-3,0,-36,
1659493882906888377,-3,0,-11,
1659493882908902456,-3,0,4,
1659493882910825455,-2,37,-16,
1659493882912835765,-2,0,-41,
1659493882914891212,-3,0,-1,
1659493882916884936,-3,0,14,
1659493882918810979,-3,0,-31,
1659493882920901854,-4,0,-16,
1659493882922881841,-3,0,4,
1659493882924826602,-3,0,-6,
1659493882926779589,-3,0,-26,
1659493882928838453,-3,0,29,
1659493882930826898,-2,0,24,
1659493882932827029,-2,0,-11,
1659493882934766225,-2,0,4,
1659493882936902065,-3,0,-26,
1659493882938878957,-2,0,4,
1659493882940829640,-2,0,9,
1659493882942836814,-2,0,-16,
1659493882944810982,-3,-37,-36,
1659493882946787899,-3,0,-6,
1659493882948831953,-3,0,-21,
1659493882950910917,-3,0,-16,
1659493882952840735,-3,0,-26,
1659493882954814059,-3,0,4,
1659493882956800381,-2,0,-46,
1659493882958820483,-1,0,-16,
1659493882960841622,-2,0,-21,
1659493882962819107,-3,0,-1,
1659493882964810010,-2,0,-1,
1659493882966818703,-4,0,29,
1659493882968819029,-4,0,-6,
1659493882970781512,-4,0,-11,
1659493882972809481,-2,0,-26,
1659493882974809281,-2,0,-31,
1659493882976818835,-3,0,-11,
1659493882978833270,-3,0,-31,
1659493882980799229,-3,0,-1,
1659493882982780368,-3,0,-1,
1659493882984802863,-4,0,4,
1659493882986803122,-2,0,-31,
1659493882988798945,-3,-37,4,
1659493882990803734,-3,0,-26,
1659493882992787429,-2,37,-16,
1659493882994768924,-3,-37,-41,
1659493882996783003,-3,0,-16,
1659493882998796300,-4,-37,-21,
1659493883000842103,-3,0,-31,
1659493883002840743,-2,0,-11,
1659493883004817457,-3,0,4,
1659493883006825255,-3,0,-11,
1659493883008844659,-3,0,-16,
1659493883010757302,-3,0,29,
1659493883012838171,-3,0,-16,
1659493883014799239,-3,0,-11,
1659493883016772604,-2,0,-6,
1659493883018829788,-2,0,-1,
1659493883020807547,-2,0,9,
1659493883022812628,-2,0,-1,
1659493883024800068,-2,0,-31,
1659493883026894407,-3,0,34,
1659493883028882851,-2,37,24,
1659493883030881874,-2,0,-6,
1659493883032881495,-3,0,-1,
1659493883034869394,-4,0,-36,
1659493883036853514,-4,0,24,
1659493883038822722,-3,0,-1,
1659493883040887208,-2,0,-21,
1659493883042898716,-3,0,9,
1659493883044807410,-3,0,-21,
1659493883046800214,-3,0,-11,
1659493883048877665,-3,0,-21,
1659493883050890510,-3,0,-16,
1659493883052899621,-3,0,-16,
1659493883054879641,-3,0,-11,
1659493883056874265,-2,0,19,
1659493883058872370,-4,-37,14,
1659493883060866678,-4,0,-6,
1659493883062884718,-3,37,4,
1659493883064892312,-3,0,-6,
1659493883066782064,-2,0,44,
1659493883068804643,-3,0,24,
1659493883070801148,-4,0,-26,
1659493883072882873,-2,37,-71,
1659493883074891447,-2,0,-1,
1659493883076880973,-2,0,4,
1659493883078809518,-3,0,14,
1659493883080871086,-2,0,-26,
1659493883082798839,-2,0,9,
1659493883084897357,-2,0,-1,
1659493883086828901,-3,0,-1,
1659493883088891187,-3,0,4,
1659493883090894587,-2,0,14,
1659493883092819119,-2,0,29,
1659493883094831737,-2,0,34,
1659493883096920303,-2,0,-1,
1659493883098803898,-4,0,44,
1659493883100793191,-4,0,-1,
1659493883102853531,-3,0,14,
1659493883104818874,-3,0,-21,
1659493883106819926,-2,0,-11,
1659493883108828521,-2,0,-11,
1659493883110804096,-3,0,-31,
1659493883112846248,-2,0,-16,
1659493883114803965,-1,0,9,
1659493883116777037,-3,0,44,
1659493883118818627,-3,0,-11,
1659493883120781216,-3,0,-41,
1659493883122819445,-2,0,-36,
1659493883124881260,-2,0,-16,
1659493883126896860,-2,0,4,
1659493883128888443,-3,0,-1,
1659493883130885738,-2,37,9,
1659493883132819353,-2,0,-6,
1659493883134823416,-3,-37,-36,
1659493883136828299,-3,0,-6,
1659493883138799295,-3,0,19,
1659493883140778913,-2,0,-6,
1659493883142861177,-2,0,-11,
1659493883144766813,-2,0,-21,
1659493883146823995,-2,0,-1,
1659493883148803829,-3,0,24,
1659493883150829480,-2,0,24,
1659493883152900569,-2,0,-16,
1659493883154811960,-3,0,9,
1659493883156801120,-3,0,4,
1659493883158801353,-2,0,-41,
1659493883160780994,-2,0,-31,
1659493883162808354,-3,0,-1,
1659493883164853876,-3,0,54,
1659493883166803571,-3,0,4,
1659493883168821050,-3,0,-6,
1659493883170801574,-2,0,19,
1659493883172827072,-3,-37,29,
1659493883174879971,-3,0,-1,
1659493883176913246,-3,0,-11,
1659493883178886511,-2,0,9,
1659493883180872795,-2,0,-11,
1659493883182834727,-1,0,4,
1659493883184809128,-2,0,-6,
1659493883186817617,-2,0,-6,
1659493883188814229,-2,0,-16,
1659493883190829818,-2,0,-16,
1659493883192888228,-2,0,-21,
1659493883194815116,-2,0,-26,
1659493883196869738,-2,0,-31,
1659493883198889695,-2,0,24,
1659493883200883916,-2,0,-26,
1659493883202894839,-2,0,9,
1659493883204887103,-1,0,9,
1659493883206883873,-2,0,-1,
1659493883208898000,-3,0,59,
1659493883210887674,-2,37,-6,
1659493883212913389,-1,0,39,
1659493883214793805,-3,0,24,
1659493883216793753,-3,0,-11,
1659493883218809196,-2,0,-16,
1659493883220804436,-2,0,14,
1659493883222842924,-3,0,24,
1659493883224808485,-2,0,-36,
1659493883226804662,-1,0,-6,
1659493883228825303,-2,0,54,
1659493883230820059,-2,0,9,
1659493883232803303,-2,0,-1,
1659493883234814740,-2,0,-26,
1659493883236825499,-2,0,-16,
1659493883238826196,-2,0,-26,
1659493883240894688,-3,0,4,
1659493883242867990,-3,0,-26,
1659493883244871071,-3,0,-36,
1659493883246896941,-3,0,29,
1659493883248837307,-3,0,-1,
1659493883250879452,-2,0,-21,
1659493883252791066,-2,0,24,
1659493883254795678,-2,0,24,
1659493883256813244,-2,0,19,
1659493883258838937,-3,0,4,
1659493883260804521,-3,0,-31,
1659493883262802010,-2,0,24,
1659493883264800133,-2,0,-36,
1659493883266828618,-3,0,24,
1659493883268819922,-3,0,-6,
1659493883270845831,-3,0,-6,
1659493883272782569,-2,0,-31,
1659493883274827585,-3,0,4,
1659493883276879200,-3,0,-6,
1659493883278878345,-2,0,-1,
1659493883280856954,-2,0,4,
1659493883282833864,-2,0,14,
1659493883284819951,-2,0,-11,
1659493883286808493,-1,0,-16,
1659493883288799283,-1,0,-6,
1659493883290803127,-2,0,-11,
1659493883292807928,-2,0,-16,
1659493883294774626,-2,0,-11,
1659493883296832520,-1,0,-6,
1659493883298788785,-3,0,-31,
1659493883300791217,-2,37,-11,
1659493883302835173,-1,0,19,
1659493883304826277,-3,-37,-6,
1659493883306821433,-3,0,14,
1659493883308872684,-2,0,14,
1659493883310911859,-2,0,29,
1659493883312813501,-3,0,54,
1659493883314816247,-3,0,-11,
1659493883316786639,-1,0,-16,
1659493883318832732,-2,-37,-21,
1659493883320816731,-3,0,49,
1659493883322786262,-2,37,-26,
1659493883324791644,-2,0,-16,
1659493883326808075,-2,0,-16,
1659493883328817062,-2,0,-26,
1659493883330822458,-2,0,-16,
1659493883332830749,-2,0,-31,
1659493883334798736,-2,0,-31,
1659493883336794017,-2,0,39,
1659493883338842697,-2,0,-26,
1659493883340832858,-3,0,24,
1659493883342845693,-3,0,-46,
1659493883344800214,-2,37,24,
1659493883346912034,-2,0,-1,
1659493883348874327,-3,0,29,
1659493883350832479,-2,0,19,
1659493883352789175,-2,0,-16,
1659493883354839512,-4,0,14,
1659493883356812324,-4,0,-21,
1659493883358807481,-4,0,-6,
1659493883360787624,-4,0,-6,
1659493883362872431,-3,0,-21,
1659493883364880748,-3,0,-16,
1659493883366810778,-3,0,9,
1659493883368822208,-4,0,-1,
1659493883370829982,-2,0,-26,
1659493883372818864,-2,0,49,
1659493883374807683,-3,0,44,
1659493883376818729,-3,0,-1,
1659493883378806650,-2,0,-36,
1659493883380805957,-2,0,4,
1659493883382810052,-3,0,-21,
1659493883384879712,-3,0,-31,
1659493883386857836,-3,0,4,
1659493883388910850,-2,0,-1,
1659493883390887163,-2,0,9,
1659493883392904735,-4,0,-1,
1659493883394799952,-4,0,-6,
1659493883396907524,-3,0,4,
1659493883398809533,-3,0,4,
1659493883401122391,-3,0,24,
1659493883402877706,-3,0,-21,
1659493883404911239,-3,0,-16,
1659493883406925859,-3,0,-11,
1659493883408894923,-4,0,-1,
1659493883410799213,-4,0,-16,
1659493883412790530,-3,0,-1,
1659493883414798846,-3,0,-1,
1659493883416822598,-3,0,24,
1659493883418824971,-2,0,24,
1659493883420889734,-3,0,-6,
1659493883422904134,-3,0,-36,
1659493883424894891,-3,0,9,
1659493883426810020,-2,0,-31,
1659493883428865956,-2,0,-36,
1659493883430832415,-2,0,-21,
1659493883432827973,-2,0,-6,
1659493883434797210,-2,0,14,
1659493883436811484,-2,0,-21,
1659493883438820111,-3,0,-1,
1659493883440807366,-2,37,-31,
1659493883442816460,-2,0,-21,
1659493883444795996,-2,0,-11,
1659493883446810913,-3,0,-21,
1659493883448899387,-2,37,-11,
1659493883450826729,-2,0,4,
1659493883452864283,-2,0,-21,
1659493883454978942,-2,0,-11,
1659493883456943311,-3,0,4,
1659493883458903245,-3,0,4,
1659493883460824814,-2,0,-31,
1659493883462962713,-3,-37,29,
1659493883465004661,-3,0,-6,
1659493883466807230,-3,0,-16,
1659493883468836288,-3,0,-16,
1659493883470920188,-4,-37,-16,
1659493883472935163,-4,0,4,
1659493883474899448,-3,0,29,
1659493883476912110,-3,0,24,
1659493883478908462,-3,0,34,
1659493883480965774,-3,0,-16,
1659493883482821343,-2,0,-51,
1659493883484843026,-3,0,-1,
1659493883486919834,-3,0,-36,
1659493883488928048,-3,0,-46,
1659493883490980882,-3,0,4,
1659493883492930509,-2,0,-1,
1659493883494791401,-2,0,4,
1659493883496813662,-2,0,-16,
1659493883498835771,-3,0,-16,
1659493883500766840,-2,37,-11,
1659493883502820425,-2,0,19,
1659493883504817627,-4,0,-21,
1659493883506849621,-3,0,-41,
1659493883508891143,-2,0,-6,
1659493883510778522,-3,0,-26,
1659493883512815177,-3,0,14,
1659493883514807382,-2,0,-21,
1659493883516791816,-4,0,-16,
1659493883518807650,-4,0,-1,
1659493883520837942,-3,0,-36,
1659493883522800194,-3,0,14,
1659493883524839050,-4,0,4,
1659493883526826671,-4,0,-41,
1659493883528818962,-3,0,-11,
1659493883530868616,-3,0,-6,
1659493883532837410,-3,0,-6,
1659493883534782757,-3,0,-16,
1659493883536786323,-4,0,-26,
1659493883538873789,-3,0,-1,
1659493883540798499,-3,0,-21,
1659493883542819370,-4,0,9,
1659493883544755332,-4,0,-26,
1659493883546795000,-3,0,-1,
1659493883548819650,-3,0,4,
1659493883550844684,-4,0,-41,
1659493883552880056,-4,0,-36,
1659493883554874004,-2,0,-16,
1659493883556806588,-2,0,-16,
1659493883558920454,-2,0,-41,
1659493883560860473,-3,0,39,
1659493883562903827,-3,0,34,
1659493883564860732,-3,0,-16,
1659493883566819564,-3,0,-26,
1659493883568837099,-3,0,-11,
1659493883570838276,-4,0,14,
1659493883572825938,-4,0,19,
1659493883574803978,-3,0,-16,
1659493883576807264,-4,-37,-16,
1659493883578840223,-4,0,24,
1659493883580858842,-3,0,9,
1659493883582775503,-3,0,39,
1659493883584821912,-4,0,-6,
1659493883586828915,-3,0,4,
1659493883588877467,-3,0,-6,
1659493883590873225,-3,0,-1,
1659493883592859527,-3,0,9,
1659493883594808507,-2,0,34,
1659493883596806179,-4,-37,-1,
1659493883598807474,-4,0,4,
1659493883600835512,-3,0,19,
1659493883602856696,-3,0,19,
1659493883604847928,-3,0,-21,
1659493883606800037,-3,0,-16,
1659493883608860787,-3,0,-6,
1659493883610896108,-4,-37,-36,
1659493883612910239,-4,0,-16,
1659493883614887800,-3,37,4,
1659493883616782620,-3,0,-1,
1659493883618814373,-3,0,-16,
1659493883620810412,-3,0,-1,
1659493883622891041,-4,0,-31,
1659493883624793642,-4,0,14,
1659493883626890932,-4,0,-26,
1659493883628834578,-4,0,-16,
1659493883630904059,-4,0,-6,
1659493883632872497,-4,0,9,
1659493883634871708,-4,0,-46,
1659493883636867162,-3,0,-6,
1659493883638864922,-3,0,-6,
1659493883640880309,-4,-37,-16,
1659493883642890373,-4,0,-1,
1659493883644840537,-3,0,-26,
1659493883646885376,-2,0,-11,
1659493883648920660,-3,0,4,
1659493883650799383,-4,0,54,
1659493883652909395,-3,0,-1,
1659493883654845464,-3,0,14,
1659493883656888590,-3,0,4,
1659493883658990458,-3,0,24,
1659493883660842747,-3,0,-6,
1659493883662915284,-3,0,19,
1659493883664811021,-3,0,-1,
1659493883666842479,-2,0,-26,
1659493883668875015,-4,0,84,
1659493883670848830,-4,0,-16,
1659493883672909757,-2,0,29,
1659493883674816061,-3,0,-6,
1659493883676829128,-4,0,-36,
1659493883678895418,-4,0,19,
1659493883680883646,-3,0,-1,
1659493883682787347,-3,0,4,
1659493883684861210,-4,0,9,
1659493883686907623,-4,37,-16,
1659493883688886001,-2,0,-31,
1659493883690878106,-2,0,-6,
1659493883692884038,-4,0,14,
1659493883694790495,-4,0,14,
1659493883696894524,-3,-37,-26,
1659493883698816892,-5,0,9,
1659493883700834023,-3,0,-26,
1659493883702820993,-3,0,-11,
1659493883704836140,-3,0,-26,
1659493883706831196,-3,0,9,
1659493883708899302,-3,0,9,
1659493883710877317,-3,0,-16,
1659493883712906568,-2,0,-41,
1659493883714770778,-2,0,-11,
1659493883716788048,-3,0,-11,
1659493883718812557,-3,0,-6,
1659493883720824438,-3,0,-6,
1659493883722912973,-3,0,-1,
1659493883724897485,-2,0,-26,
1659493883726891037,-2,0,-36,
1659493883728898925,-2,0,29,
1659493883730895655,-3,0,-6,
1659493883732890197,-2,0,-21,
1659493883734817920,-3,0,4,
1659493883736829091,-3,0,-26,
1659493883738872308,-3,0,-1,
1659493883740892649,-3,0,-11,
1659493883742874538,-3,0,-36,
1659493883744794477,-3,0,-16,
1659493883746896983,-3,0,-6,
1659493883748872663,-1,0,-31,
1659493883750827171,-2,-37,44,
1659493883752826879,-3,0,9,
1659493883754807263,-3,0,34,
1659493883756763119,-3,0,-1,
