Created Due : Wed Aug  3 11:30:34 2022

Time,actual_pos,actual_vel,actual_tor
1659493840370549348,0,0,4,
1659493840372542922,-2,0,-1,
1659493840374594793,-2,0,-41,
1659493840376584904,-2,0,-21,
1659493840378550640,-1,0,-6,
1659493840380498814,0,0,-6,
1659493840384992229,-1,0,4,
1659493840386622888,0,0,19,
1659493840388616974,-1,0,24,
1659493840390579862,-1,0,-16,
1659493840392579152,-1,0,-11,
1659493840394573170,0,0,-11,
1659493840396610367,0,0,4,
1659493840398591614,0,0,-16,
1659493840400532971,0,0,-16,
1659493840402495265,-1,0,49,
1659493840404528945,0,37,4,
1659493840406589815,1,0,-16,
1659493840408577349,1,0,-16,
1659493840410530847,1,0,-36,
1659493840412541288,0,0,-16,
1659493840414604678,0,0,19,
1659493840416611787,1,37,-41,
1659493840418546449,1,0,24,
1659493840420528017,0,0,-6,
1659493840422512013,0,0,-1,
1659493840424667880,1,0,-21,
1659493840426718205,1,0,-6,
1659493840428605205,1,0,-11,
1659493840430559467,0,0,14,
1659493840432619121,0,0,-1,
1659493840434664505,1,0,14,
1659493840436513318,1,0,-26,
1659493840438540576,1,0,29,
1659493840440593055,0,0,44,
1659493840442515722,0,0,-26,
1659493840444533678,0,0,14,
1659493840446563604,0,37,-16,
1659493840448551600,1,0,-1,
1659493840450698063,0,0,59,
1659493840452583684,0,0,-16,
1659493840454558261,0,0,49,
1659493840456585876,1,0,-16,
1659493840458594934,0,-37,-16,
1659493840460566425,0,0,14,
1659493840462620120,0,0,-21,
1659493840464680134,0,0,4,
1659493840466619808,0,0,-26,
1659493840468612877,-1,-37,-21,
1659493840470532764,-1,0,29,
1659493840472495131,0,0,-16,
1659493840474585949,0,0,-21,
1659493840476544417,-1,0,-16,
1659493840478511200,-1,0,-36,
1659493840480556824,0,0,-11,
1659493840482596535,-1,0,4,
1659493840484856182,-1,37,34,
1659493840486514544,0,0,4,
1659493840488539485,-1,0,-6,
1659493840490617409,-1,37,9,
1659493840492569106,0,0,9,
1659493840494634273,-1,0,9,
1659493840496609635,-2,0,-1,
1659493840498547760,-1,0,-11,
1659493840500496246,-1,0,-16,
1659493840502485929,-1,0,-26,
1659493840504546600,-1,0,-16,
1659493840506528619,-1,0,-6,
1659493840508616196,0,37,-31,
1659493840510563582,0,0,9,
1659493840512571360,-1,0,-21,
1659493840514535241,0,0,-31,
1659493840516524769,1,0,-1,
1659493840518595219,0,0,-21,
1659493840520527434,0,0,-1,
1659493840522512185,0,0,19,
1659493840524603835,0,0,-16,
1659493840526574723,0,0,-41,
1659493840528505582,1,0,14,
1659493840530483245,1,0,4,
1659493840532914506,0,0,9,
1659493840534570800,0,0,29,
1659493840536563942,0,0,34,
1659493840538607903,1,0,-16,
1659493840540608689,0,0,-16,
1659493840542612221,0,0,4,
1659493840544630804,1,37,39,
1659493840546620676,0,0,29,
1659493840548556576,-1,0,-21,
1659493840550498533,1,0,-11,
1659493840552496774,1,0,-11,
1659493840554498661,1,0,19,
1659493840556571889,0,0,-6,
1659493840558549212,0,37,-36,
1659493840560645265,1,0,4,
1659493840562631851,0,-37,-1,
1659493840564642380,0,0,-11,
1659493840566626880,1,37,-31,
1659493840568618120,2,0,-21,
1659493840570534872,1,0,-6,
1659493840572509371,1,0,-16,
1659493840574556906,1,0,-31,
1659493840576561962,1,0,9,
1659493840578490174,0,0,-1,
1659493840580541657,-1,0,-11,
1659493840584817847,1,0,4,
1659493840584957625,1,0,-26,
1659493840586561690,0,0,29,
1659493840588589078,0,0,-21,
1659493840590601218,1,0,-6,
1659493840592607730,1,0,14,
1659493840594706321,1,0,-16,
1659493840596713199,1,0,9,
1659493840598633194,1,0,-11,
1659493840600711482,2,0,-41,
1659493840602568384,2,0,-6,
1659493840604527106,2,0,19,
1659493840606544108,1,0,-6,
1659493840608561699,1,0,19,
1659493840610557314,1,0,-21,
1659493840612629685,2,0,-31,
1659493840614626784,2,0,-11,
1659493840616631878,1,0,29,
1659493840618617855,1,0,-21,
1659493840620598981,1,0,49,
1659493840622501677,1,0,-21,
1659493840624606556,1,0,19,
1659493840626695737,1,0,-6,
1659493840628597788,0,-37,19,
1659493840630679898,1,37,4,
1659493840632614958,1,0,-11,
1659493840634618174,1,0,-31,
1659493840636622512,1,0,-21,
1659493840638624505,1,0,-11,
1659493840640637374,1,0,-6,
1659493840642688153,1,0,-16,
1659493840644676985,2,0,-26,
1659493840646717589,1,0,-1,
1659493840648708154,1,0,-21,
1659493840650635332,1,0,-16,
1659493840652521569,1,0,4,
1659493840654627588,1,0,-21,
1659493840656622027,1,0,-31,
1659493840658551594,1,0,39,
1659493840660620162,0,0,-36,
1659493840662682749,0,0,-21,
1659493840664626098,1,0,-51,
1659493840666585046,1,0,-21,
1659493840668678045,0,0,14,
1659493840670631849,0,0,-21,
1659493840672703320,1,37,-31,
1659493840674540502,2,0,-16,
1659493840676694573,1,0,-1,
1659493840678669638,0,-37,-41,
1659493840680489514,0,0,-1,
1659493840685667421,1,0,9,
1659493840685754764,1,0,-1,
1659493840686629365,1,0,-11,
1659493840688564402,1,0,-31,
1659493840690639533,0,-37,-11,
1659493840692717725,0,0,-26,
1659493840694689045,0,0,9,
1659493840696671002,0,0,14,
1659493840698698209,0,0,4,
1659493840700657352,0,0,-36,
1659493840702629899,0,0,4,
1659493840704705237,0,0,29,
1659493840706628150,1,0,-51,
1659493840708502826,1,0,-11,
1659493840710543777,1,0,49,
1659493840712650602,1,0,24,
1659493840714525553,1,0,29,
1659493840716501579,2,0,9,
1659493840718568594,1,0,54,
1659493840720639719,1,0,-1,
1659493840722511921,0,0,59,
1659493840724694683,0,0,-26,
1659493840726612308,2,0,9,
1659493840728613261,1,0,-6,
1659493840730566497,0,0,-11,
1659493840732626668,0,0,-1,
1659493840734645317,0,0,-16,
1659493840736706563,0,0,-21,
1659493840738669644,1,0,-41,
1659493840740517170,-1,-37,-6,
1659493840742563347,-1,0,-6,
1659493840744562084,0,0,34,
1659493840746535064,1,0,-11,
1659493840748572106,-1,0,4,
1659493840750564913,-1,0,-16,
1659493840752555060,-1,0,-21,
1659493840754557809,0,0,-51,
1659493840756570462,0,0,4,
1659493840758650299,0,0,-11,
1659493840760642073,0,0,-1,
1659493840762636944,0,0,19,
1659493840764640164,0,0,14,
1659493840766655019,1,0,-36,
1659493840768679783,0,0,-1,
1659493840770493744,0,0,9,
1659493840772506144,0,0,-26,
1659493840774824822,0,0,44,
1659493840776555884,0,0,-11,
1659493840778530722,0,0,9,
1659493840780616809,0,0,-11,
1659493840782521353,0,0,-1,
1659493840784972912,0,0,-11,
1659493840786564291,-1,0,-21,
1659493840788581451,0,0,-21,
1659493840790567362,1,0,-21,
1659493840792620390,1,0,-26,
1659493840794675219,0,0,-6,
1659493840796636352,0,0,19,
1659493840798701190,1,0,-21,
1659493840800497251,0,-37,-31,
1659493840802561320,0,0,9,
1659493840804638036,0,0,4,
1659493840806566788,0,0,-21,
1659493840808519235,0,0,4,
1659493840810521683,0,0,-11,
1659493840812629180,0,0,-1,
1659493840814553617,0,0,4,
1659493840816524182,0,0,-26,
1659493840818529495,0,0,-11,
1659493840820500772,0,0,-1,
1659493840822551856,0,0,24,
1659493840824565643,-1,0,-6,
1659493840826612791,-1,0,14,
1659493840828551588,0,37,-21,
1659493840830540924,0,0,-1,
1659493840832486073,0,0,-26,
1659493840834549081,0,0,44,
1659493840836562720,1,0,-16,
1659493840838552156,1,0,44,
1659493840840549600,1,0,-21,
1659493840842535432,0,0,-1,
1659493840844556873,0,0,34,
1659493840846608132,0,0,-1,
1659493840848621327,0,0,-11,
1659493840850629107,0,0,-6,
1659493840852617866,0,0,54,
1659493840854700810,1,0,54,
1659493840856686959,1,0,-16,
1659493840858688557,1,0,24,
1659493840860514434,1,0,-11,
1659493840862645303,1,0,24,
1659493840864695074,1,0,-16,
1659493840866520880,1,0,-31,
1659493840868578096,0,0,-1,
1659493840870545416,0,0,19,
1659493840872464206,1,0,-16,
1659493840874613460,1,0,34,
1659493840876530798,0,0,-1,
1659493840878544881,0,0,49,
1659493840880612088,1,0,9,
1659493840882654816,1,0,-51,
1659493840884940837,0,0,24,
1659493840886559573,-1,0,-36,
1659493840888561002,1,0,19,
1659493840890479496,0,0,4,
1659493840892552676,0,0,-6,
1659493840894694554,1,0,-36,
1659493840896978566,2,0,-11,
1659493840898658204,0,-37,24,
1659493840900679902,0,0,-1,
1659493840902518702,1,0,-31,
1659493840904568873,1,0,-11,
1659493840906556382,1,0,4,
1659493840908539505,1,0,-16,
1659493840910552698,0,0,4,
1659493840912574639,0,0,-26,
1659493840914571574,0,0,9,
1659493840916537129,0,0,4,
1659493840918615427,0,0,-6,
1659493840920540943,0,0,-11,
1659493840922525402,0,0,-26,
1659493840924687901,1,0,14,
1659493840926834000,1,0,9,
1659493840928536357,0,0,-21,
1659493840930689978,0,0,-11,
1659493840932599872,1,0,-26,
1659493840934498658,1,0,-1,
1659493840936524777,1,0,-16,
1659493840938540558,0,0,-1,
1659493840940542995,1,0,-46,
1659493840942601138,1,0,24,
1659493840944623073,0,0,24,
1659493840946488849,0,0,29,
1659493840948621021,1,0,39,
1659493840950622261,0,-37,19,
1659493840952582505,0,0,4,
1659493840954585889,0,0,-1,
1659493840956611904,0,0,-41,
1659493840958613818,0,0,9,
1659493840960614031,0,0,14,
1659493840962625935,0,0,14,
1659493840964618605,0,0,19,
1659493840966525579,1,0,24,
1659493840968568092,1,0,-31,
1659493840970553338,0,0,-16,
1659493840972533113,1,37,9,
1659493840974613009,1,0,24,
1659493840976613450,1,0,-21,
1659493840978599972,1,0,14,
1659493840980579615,1,0,-16,
1659493840982650287,1,0,-1,
1659493840984914835,1,0,9,
1659493840986676582,1,0,-6,
1659493840988561125,2,0,-26,
1659493840990553148,0,-37,-6,
1659493840992582727,0,0,-11,
1659493840994559049,0,0,-21,
1659493840996518084,1,0,14,
1659493840998543496,1,0,-21,
1659493841000556035,1,0,-6,
1659493841002606792,2,37,-11,
1659493841004679925,1,0,-11,
1659493841006699487,0,0,-16,
1659493841008680644,0,0,19,
1659493841010504160,2,0,-36,
1659493841012559768,1,-37,9,
1659493841014677120,1,0,-26,
1659493841016685391,0,-37,-51,
1659493841018527330,0,0,4,
1659493841020559987,1,37,24,
1659493841022551874,1,0,-16,
1659493841024610504,1,0,9,
1659493841026545043,1,0,-36,
1659493841028531976,1,0,19,
1659493841030554852,1,0,-6,
1659493841032645974,1,0,-26,
1659493841034595636,2,0,-36,
1659493841036637046,0,-37,4,
1659493841038654600,0,0,-41,
1659493841040568537,2,37,-6,
1659493841042564125,2,0,-11,
1659493841044565260,1,0,-16,
1659493841046518817,1,0,-6,
1659493841049327720,1,0,14,
1659493841050523267,1,0,-36,
1659493841052551956,1,0,34,
1659493841054589806,1,0,-6,
1659493841056564257,1,0,-1,
1659493841058567517,1,0,-41,
1659493841060557210,1,0,14,
1659493841062684406,2,0,-6,
1659493841064559726,1,-37,-11,
1659493841066527799,1,0,-26,
1659493841068602413,2,0,-16,
1659493841070512906,2,0,-16,
1659493841072494808,1,0,-1,
1659493841074623236,1,0,24,
1659493841076602001,1,0,-6,
1659493841078498477,1,0,-16,
1659493841080503769,0,0,4,
1659493841082473873,1,0,-56,
1659493841084825503,2,0,4,
1659493841086540736,1,0,-1,
1659493841088565737,1,0,14,
1659493841090557007,2,0,-31,
1659493841092596892,2,0,-31,
1659493841094604899,1,0,-16,
1659493841096590430,1,0,-11,
1659493841098693772,1,0,-1,
1659493841100547099,1,0,-31,
1659493841102530204,1,0,9,
1659493841104504836,1,0,29,
1659493841106616609,1,0,-6,
1659493841108596468,2,0,-16,
1659493841110918210,2,0,-6,
1659493841112616849,0,-37,-21,
1659493841114640129,0,0,54,
1659493841116566066,1,0,14,
1659493841118547651,1,0,-11,
1659493841120522819,0,0,-21,
1659493841122486979,0,0,-31,
1659493841124655337,0,0,39,
1659493841126633758,0,0,-1,
1659493841128560427,0,0,-21,
1659493841130497431,0,0,4,
1659493841132492790,1,0,-16,
1659493841134566970,2,0,14,
1659493841136559673,1,0,4,
1659493841138546220,1,0,-6,
1659493841140811660,0,0,-6,
1659493841142654678,1,0,-21,
1659493841144630378,1,0,-1,
1659493841146611387,1,0,-6,
1659493841148596422,1,0,14,
1659493841150575341,1,0,-11,
1659493841152548840,1,0,4,
1659493841154527318,0,0,-36,
1659493841156551660,0,0,9,
1659493841158584970,1,37,-26,
1659493841160497046,1,0,19,
1659493841162559830,1,0,-41,
1659493841164616622,1,0,-26,
1659493841166498562,0,0,-16,
1659493841168605902,1,37,-11,
1659493841170639695,1,0,-21,
1659493841172514673,1,0,-21,
1659493841174571513,1,0,-26,
1659493841176558268,1,0,-6,
1659493841178487132,1,0,4,
1659493841180548120,1,0,-11,
1659493841182528410,1,0,19,
1659493841184938867,1,0,29,
1659493841186609434,1,0,-21,
1659493841188614194,1,0,4,
1659493841190587519,1,0,39,
1659493841192573364,1,0,4,
1659493841194626696,1,0,-36,
1659493841196622791,1,0,-36,
1659493841198517456,1,0,-16,
1659493841200580720,2,0,-16,
1659493841202549617,2,0,-11,
1659493841204541427,1,0,-21,
1659493841206871813,2,0,-51,
1659493841208581626,2,0,-11,
1659493841210597365,2,0,4,
1659493841212584523,2,0,-6,
1659493841214549354,1,-37,-16,
1659493841216545889,1,0,-6,
1659493841218527015,2,0,-66,
1659493841220497510,2,0,-21,
1659493841222493003,2,0,34,
1659493841224600161,1,0,4,
1659493841226550604,0,0,-31,
1659493841228502039,1,0,-51,
1659493841230548044,1,0,-11,
1659493841232553365,1,0,14,
1659493841234564044,1,0,-6,
1659493841236494548,1,0,-26,
1659493841238543395,1,0,-6,
1659493841240569525,2,0,-26,
1659493841242570330,0,0,19,
1659493841244561616,0,0,4,
1659493841246646834,1,0,-21,
1659493841248700661,2,0,-6,
1659493841250487557,1,0,-1,
1659493841252522636,1,0,-16,
1659493841254538861,1,0,-41,
1659493841256573822,1,0,-11,
1659493841258603941,1,0,-26,
1659493841260592216,1,0,-21,
1659493841262532629,1,0,9,
1659493841264562217,1,0,-1,
1659493841266618064,1,0,-21,
1659493841268644553,2,0,-31,
1659493841270533970,2,0,-1,
1659493841272486220,1,0,-6,
1659493841274599746,1,0,39,
1659493841276578924,2,0,-16,
1659493841278634904,2,0,34,
1659493841280525643,2,0,-16,
1659493841282666736,1,-73,-41,
1659493841284836607,0,0,-16,
1659493841286502718,0,37,-21,
1659493841288543259,1,0,-46,
1659493841290578005,1,0,-16,
1659493841292591617,1,0,-46,
1659493841294567083,1,0,-26,
1659493841296563635,1,0,-6,
1659493841298639205,2,0,29,
1659493841300614303,2,0,4,
1659493841302547774,1,0,-6,
1659493841304559630,1,0,-36,
1659493841306545074,2,0,-16,
1659493841308658182,2,0,24,
1659493841310670618,0,0,-6,
1659493841312706926,1,0,-31,
1659493841314687158,1,0,-21,
1659493841316686457,1,0,-11,
1659493841318684708,1,0,-16,
1659493841320523782,1,0,-21,
1659493841322597658,2,0,-56,
1659493841324605784,2,0,-36,
1659493841326643525,2,0,-16,
1659493841328602650,2,0,-21,
1659493841330654806,2,0,-6,
1659493841332635847,2,0,-16,
1659493841334705224,2,0,-46,
1659493841336496737,2,0,-6,
1659493841338533986,2,0,-26,
1659493841340562568,2,0,4,
1659493841342670422,2,0,24,
1659493841344574344,2,0,-11,
1659493841346474602,1,0,-26,
1659493841348612009,1,0,-16,
1659493841350622365,1,0,9,
1659493841352504697,1,0,-31,
1659493841354498381,1,0,-1,
1659493841356553277,0,0,14,
1659493841358572848,1,0,-21,
1659493841360560279,2,0,4,
1659493841362610214,0,0,-26,
1659493841364619300,1,0,-41,
1659493841366618904,2,0,-51,
1659493841368510846,0,0,-11,
1659493841370649876,0,0,34,
1659493841372494854,1,0,-1,
1659493841374687273,1,0,24,
1659493841376718115,0,0,14,
1659493841378657942,0,0,-31,
1659493841380692371,2,0,-11,
1659493841382690991,2,0,-31,
1659493841385811857,1,0,24,
1659493841386476950,1,0,-11,
1659493841388562779,1,0,4,
1659493841390573331,1,0,-6,
1659493841392568286,1,0,39,
1659493841394568189,1,-37,-1,
1659493841396559451,1,37,-1,
1659493841398566275,2,0,-26,
1659493841400635030,1,0,-16,
1659493841402542396,2,0,-71,
1659493841404531620,1,0,29,
1659493841406551526,1,0,-6,
1659493841408602593,1,0,-21,
1659493841410564596,1,0,-26,
1659493841412612621,1,0,4,
1659493841414907387,2,0,19,
1659493841416622128,2,-37,-26,
1659493841418509411,1,0,-26,
1659493841420526184,1,0,24,
1659493841422523162,1,0,4,
1659493841424612632,1,0,19,
1659493841426575031,1,0,4,
1659493841428484317,1,-37,-6,
1659493841430495832,0,0,-16,
1659493841432524583,0,0,-11,
1659493841434625134,1,0,9,
1659493841436516647,1,0,9,
1659493841438558308,0,0,4,
1659493841440566195,0,0,24,
1659493841442566854,0,0,29,
1659493841444559330,0,0,19,
1659493841446581713,0,0,-1,
1659493841448532649,1,0,-36,
1659493841450632422,1,0,-11,
1659493841452546599,1,0,-6,
1659493841454484418,1,0,-6,
1659493841456564390,1,0,-11,
1659493841458587953,1,0,19,
1659493841460487664,0,0,-16,
1659493841462519937,1,0,-16,
1659493841464545608,1,0,-41,
1659493841466668116,1,0,-16,
1659493841468523246,1,0,-26,
1659493841470488190,0,0,-26,
1659493841472526952,2,0,-46,
1659493841474738607,2,0,-16,
1659493841476567550,2,0,-26,
1659493841478508534,1,0,19,
1659493841480550449,1,37,-1,
1659493841482603739,2,0,14,
1659493841484970581,2,0,-16,
1659493841486546435,0,0,44,
1659493841488539773,1,0,-41,
1659493841490595179,1,0,-26,
1659493841492566684,1,0,-36,
1659493841494631067,1,0,-16,
1659493841496639015,1,-37,19,
1659493841498630316,0,37,-11,
1659493841500615415,2,0,-1,
1659493841502586630,1,-37,9,
1659493841504989529,0,0,-26,
1659493841506605154,0,0,-6,
1659493841508635359,1,0,-16,
1659493841510559815,1,0,44,
1659493841512518595,1,0,9,
1659493841514539742,1,0,9,
1659493841516630346,2,0,-11,
1659493841518607503,2,0,4,
1659493841520495098,1,-37,-1,
1659493841522498520,0,0,-21,
1659493841524612679,0,0,-41,
1659493841526537234,1,0,-1,
1659493841528525465,1,0,14,
1659493841530547679,1,-37,34,
1659493841532703780,0,0,-1,
1659493841534686744,0,0,14,
1659493841537002402,0,0,-36,
1659493841538550917,1,0,-26,
1659493841540599623,0,0,4,
1659493841542508019,0,0,-1,
1659493841544569373,1,0,-16,
1659493841546562542,1,0,-26,
1659493841548520103,1,-37,-26,
1659493841550476271,0,0,-6,
1659493841552551511,0,0,-21,
1659493841554496579,0,0,-1,
1659493841556558864,0,0,-11,
1659493841558556518,1,0,-41,
1659493841560563749,1,-37,4,
1659493841562469397,0,0,-6,
1659493841564545056,1,0,-31,
1659493841566531660,2,-37,-16,
1659493841568520140,1,0,-31,
1659493841570549392,1,37,-11,
1659493841572499265,2,0,-11,
1659493841574576630,2,0,-21,
1659493841576556499,1,0,-16,
1659493841578531224,1,0,34,
1659493841580476024,1,0,-11,
1659493841582517450,1,0,-11,
1659493841584866533,0,0,44,
1659493841586482154,0,0,24,
1659493841588543412,0,0,-16,
1659493841590557103,0,0,44,
1659493841592567414,0,0,14,
1659493841594550545,1,0,-21,
1659493841596653051,1,0,9,
1659493841598639480,0,0,29,
1659493841600569961,0,0,-6,
1659493841602539587,0,37,9,
1659493841604560176,1,0,-21,
1659493841606568387,0,0,-31,
1659493841608562375,-1,0,-36,
1659493841610578334,-1,0,-36,
1659493841612590530,0,0,9,
1659493841614696768,0,0,24,
1659493841616658853,-1,0,-16,
1659493841618597662,-1,0,-11,
1659493841620512459,0,37,-21,
1659493841622545481,1,0,-1,
1659493841624596602,1,0,-26,
1659493841626627822,-1,0,-26,
1659493841628593140,1,0,-16,
1659493841630554765,1,0,-16,
1659493841632610303,1,0,-16,
1659493841634558483,0,0,34,
1659493841636476878,0,0,-11,
1659493841638565872,0,0,-16,
1659493841640619987,0,0,-1,
1659493841642589736,1,0,-1,
1659493841644620991,0,0,-1,
1659493841646725330,0,0,-36,
1659493841648694658,0,37,-21,
1659493841650677990,2,0,-11,
1659493841652662639,2,0,4,
1659493841654487026,1,0,-11,
1659493841656895407,2,0,29,
1659493841658564708,1,-37,64,
1659493841660556140,0,0,-11,
1659493841662541070,0,0,-36,
1659493841664604976,1,37,4,
1659493841666619036,2,-37,-11,
1659493841668593023,0,0,-26,
1659493841670494660,2,0,-61,
1659493841672522495,1,0,39,
1659493841674649118,0,0,-21,
1659493841676637492,0,37,-6,
1659493841678548636,1,0,4,
1659493841680475220,1,0,-41,
1659493841682654122,1,0,-16,
1659493841684936565,0,0,9,
1659493841686496813,0,0,4,
1659493841688519805,1,0,14,
1659493841690581530,1,0,-11,
1659493841692536053,1,0,24,
1659493841694558868,0,0,14,
1659493841696605020,0,0,29,
1659493841698609032,1,37,4,
1659493841700474138,2,0,-16,
1659493841702573936,1,0,-11,
1659493841704482264,1,0,4,
1659493841706550747,1,0,-26,
1659493841708603654,1,0,-11,
1659493841710553980,1,0,14,
1659493841712505052,1,0,-36,
1659493841714532163,1,0,39,
1659493841716703505,1,0,-6,
1659493841718771717,1,-37,-11,
1659493841720552286,0,0,29,
1659493841722498944,1,0,-66,
1659493841724568976,1,0,-11,
1659493841726550753,0,0,-41,
1659493841728494690,0,0,-21,
1659493841730576236,1,0,-1,
1659493841732612673,1,0,14,
1659493841734613553,1,0,-16,
1659493841736487041,1,0,4,
1659493841738527905,1,0,9,
1659493841740596866,1,0,-21,
1659493841742549205,0,37,4,
1659493841744547350,1,0,-21,
1659493841746593234,1,0,4,
1659493841748606890,1,0,-31,
1659493841750556641,1,0,-21,
1659493841752519638,1,0,-1,
1659493841754594527,1,0,-41,
1659493841756581252,1,0,4,
1659493841758553030,1,0,4,
1659493841760557384,1,0,4,
1659493841762576799,1,0,19,
1659493841764564213,2,0,19,
1659493841766575547,2,0,-16,
1659493841768536711,1,0,-11,
1659493841770620570,1,0,19,
1659493841772594649,1,0,-21,
1659493841774550122,2,0,-26,
1659493841776622070,2,0,24,
1659493841778585630,2,0,-11,
1659493841780867840,1,0,-36,
1659493841782628899,1,0,14,
1659493841784986704,1,0,4,
1659493841786604720,1,0,-1,
1659493841788520704,2,0,-6,
1659493841790550768,2,0,19,
1659493841792617394,2,0,-16,
1659493841794604890,2,0,-46,
1659493841796618038,1,37,-6,
1659493841798624728,2,0,24,
1659493841800624596,1,0,-1,
1659493841802607664,0,0,-6,
1659493841804530617,1,0,9,
1659493841806532534,0,0,34,
1659493841808664610,0,0,19,
1659493841810559876,1,0,-6,
1659493841812617427,1,0,39,
1659493841814606826,1,0,-11,
1659493841816601935,0,0,-21,
1659493841818521835,0,0,-1,
1659493841820551244,0,0,-16,
1659493841822490145,0,0,-6,
1659493841824611996,0,0,-21,
1659493841826558474,1,0,-1,
1659493841828491865,1,0,4,
1659493841830567967,0,0,-1,
1659493841832565938,0,0,-26,
1659493841834568328,0,0,-21,
1659493841836548908,-1,0,-11,
1659493841838611068,1,0,19,
1659493841840674135,1,0,14,
1659493841842651030,0,0,19,
1659493841844700306,2,0,-21,
1659493841846690820,2,-37,34,
1659493841848707836,1,0,-26,
1659493841850691854,1,0,4,
1659493841852557796,0,0,19,
1659493841854614181,0,0,-26,
1659493841856592159,0,0,4,
1659493841858533466,1,0,-1,
1659493841860615168,0,-37,-6,
1659493841862608434,0,0,9,
1659493841864606933,1,0,-16,
1659493841866678772,0,0,4,
1659493841868497487,0,0,-21,
1659493841870575296,0,0,-16,
1659493841872502143,1,37,-21,
1659493841874594928,1,0,-1,
1659493841876558642,-1,0,9,
1659493841878487751,0,0,9,
1659493841880622296,1,0,4,
1659493841882685414,2,0,-31,
1659493841884912410,1,0,29,
1659493841886598845,1,0,19,
1659493841888592015,1,0,-16,
1659493841890590790,1,0,-16,
1659493841892537166,1,0,-1,
1659493841894617244,1,0,9,
1659493841896706899,1,0,19,
1659493841898669374,0,0,-11,
1659493841900523695,0,0,-21,
1659493841902551091,1,37,29,
1659493841904599485,1,0,-11,
1659493841906561037,-1,-37,-26,
1659493841908579052,0,0,14,
1659493841910561152,0,0,-11,
1659493841912602085,0,0,54,
1659493841914691442,0,-37,-1,
1659493841916637787,-1,0,9,
1659493841918501568,0,0,-26,
1659493841920619476,0,0,-11,
1659493841922504119,0,0,-6,
1659493841924551315,0,0,-26,
1659493841926621134,-1,-37,-31,
1659493841928567347,-2,0,19,
1659493841930563234,0,0,-36,
1659493841932553332,0,0,-31,
1659493841934629353,1,0,-41,
1659493841936531337,1,0,-31,
1659493841938612713,0,0,19,
1659493841940618621,1,37,9,
1659493841942618612,1,0,-51,
1659493841944620192,1,0,14,
1659493841946621254,1,0,24,
1659493841948611425,1,0,-6,
1659493841950623116,1,0,-16,
1659493841952616336,2,37,4,
1659493841954573954,1,-37,19,
1659493841956614792,0,0,-1,
1659493841958605388,1,0,-1,
1659493841960629630,2,0,-1,
1659493841962881049,0,0,14,
1659493841964632271,0,0,9,
1659493841966610240,1,37,-16,
1659493841968612172,1,0,4,
1659493841970619662,1,0,-11,
1659493841972651179,1,0,-11,
1659493841974698497,1,0,-16,
1659493841976684942,1,0,9,
1659493841978630640,1,0,14,
1659493841980684890,0,0,-16,
1659493841982677303,0,0,-16,
1659493841984969834,1,37,-21,
1659493841986617614,1,0,-36,
1659493841988616737,1,0,-1,
1659493841990553161,1,0,-21,
1659493841992676794,1,0,-6,
1659493841994559498,1,0,19,
1659493841996562363,1,0,-16,
1659493841998519327,1,0,-11,
1659493842000556313,1,0,-21,
1659493842002561205,2,37,19,
1659493842004488000,3,0,-6,
1659493842006566024,2,0,39,
1659493842008639291,2,0,-21,
1659493842010648213,1,0,-36,
1659493842012555476,2,0,-11,
1659493842014632007,2,0,-21,
1659493842016685583,1,0,-31,
1659493842018618262,1,37,-16,
1659493842020555323,2,0,-11,
1659493842022622457,1,-37,-6,
1659493842024609686,1,0,-11,
1659493842026616474,2,0,-11,
1659493842028586185,1,-37,-21,
1659493842030492062,1,0,-11,
1659493842032532960,1,0,-1,
1659493842034561321,0,-37,59,
1659493842036549634,-1,0,-11,
1659493842038554968,1,0,-41,
1659493842040636232,2,37,-36,
1659493842042638749,1,-37,-11,
1659493842044688600,0,0,-21,
1659493842046615796,1,0,-51,
1659493842048624017,1,0,-6,
1659493842050621228,1,0,-21,
1659493842052511793,2,0,-1,
1659493842054561605,2,0,-6,
1659493842056562759,1,0,-16,
1659493842058544918,1,0,29,
1659493842060476150,0,-37,-21,
1659493842062551220,1,37,-11,
1659493842064546928,1,0,-16,
1659493842066605444,1,0,-41,
1659493842068605833,1,0,-11,
1659493842070638893,1,0,44,
1659493842072675718,2,0,-31,
1659493842074650140,2,0,-6,
1659493842076610789,1,-37,-36,
1659493842078604827,1,0,-31,
1659493842080625754,2,37,-6,
1659493842082637212,3,0,-26,
1659493842085654717,2,0,39,
1659493842086630479,1,0,-21,
1659493842088642557,2,0,-26,
1659493842090592767,2,0,19,
1659493842092617044,1,0,-6,
1659493842094646356,0,0,-6,
1659493842096636081,1,0,-11,
1659493842098618596,0,-37,-36,
1659493842100628089,0,0,34,
1659493842102683503,2,0,-51,
1659493842104619425,0,-37,-1,
1659493842106554562,0,0,-1,
1659493842108697177,1,0,4,
1659493842110632639,1,0,19,
1659493842112695049,1,0,-36,
1659493842114648066,1,0,-1,
1659493842116571368,1,0,9,
1659493842118602799,1,0,14,
1659493842120473615,1,0,-26,
1659493842122513416,1,0,-1,
1659493842124637013,0,0,-6,
1659493842126694942,0,0,-31,
1659493842128530750,1,0,29,
1659493842130650817,1,0,-11,
1659493842132703243,0,0,-6,
1659493842134496630,0,0,9,
1659493842136511581,-1,-37,9,
1659493842138555034,-1,0,-21,
