Created Due : Wed Aug  3 11:32:15 2022

Time,actual_pos,actual_vel,actual_tor
1659493944324238509,-1,0,-41,
1659493944326020359,-1,0,-16,
1659493944327970309,-1,0,-6,
1659493944330051691,-1,0,24,
1659493944332136736,-2,0,19,
1659493944334174957,-2,0,-6,
1659493944336091746,-2,0,-1,
1659493944338124582,-2,-37,4,
1659493944340112533,-3,0,-26,
1659493944342161758,-3,0,-26,
1659493944344168220,-3,0,-21,
1659493944346094054,-3,0,-21,
1659493944348160517,-3,0,-1,
1659493944349990061,-3,37,4,
1659493944352165021,-2,0,-16,
1659493944354039770,-2,0,-11,
1659493944356140465,-2,0,-21,
1659493944358184890,-2,0,34,
1659493944360117716,-2,0,-1,
1659493944361990982,-3,0,4,
1659493944364057894,-2,0,-51,
1659493944366057810,-1,0,-31,
1659493944368075114,-1,0,19,
1659493944370042209,-2,0,14,
1659493944371991008,-2,0,-6,
1659493944374055259,-2,0,-36,
1659493944376056247,-2,0,14,
1659493944378130143,-3,0,29,
1659493944379950803,-3,0,-1,
1659493944382036496,-3,37,-21,
1659493944384028037,-2,0,-11,
1659493944386018478,-2,0,14,
1659493944387994451,-2,0,4,
1659493944390051725,-2,0,19,
1659493944392112538,-3,0,-16,
1659493944394132701,-3,37,-26,
1659493944395958839,-1,0,-11,
1659493944398043939,-3,0,64,
1659493944400057627,-3,0,-11,
1659493944402087764,-3,0,-21,
1659493944404057619,-3,37,4,
1659493944406168020,-2,0,44,
1659493944408049115,-2,0,24,
1659493944410072060,-3,0,-6,
1659493944411964752,-2,37,-31,
1659493944414108667,-2,0,-31,
1659493944416086539,-2,0,-21,
1659493944418067266,-2,0,-16,
1659493944420115875,-2,0,-6,
1659493944422122925,-3,0,-11,
1659493944424154594,-3,37,4,
1659493944426117991,-2,0,-31,
1659493944428116848,-2,0,-11,
1659493944430031610,-2,0,24,
1659493944432023390,-2,0,4,
1659493944434096181,-1,0,-1,
1659493944436090962,-1,-37,29,
1659493944437980397,-2,-37,-1,
1659493944440004786,-3,0,-26,
1659493944442079996,-2,0,9,
1659493944444070948,-2,0,-1,
1659493944446033087,-2,0,-16,
1659493944448063600,-1,0,-16,
1659493944450126239,-1,0,-1,
1659493944452057814,-1,-37,-41,
1659493944454156630,-2,0,-11,
1659493944456121265,-2,0,29,
1659493944458055103,-2,0,-11,
1659493944461020681,-2,0,9,
1659493944462370356,-2,0,-11,
1659493944463984556,-1,0,-16,
1659493944466058058,-2,0,19,
1659493944467982028,-2,0,-1,
1659493944470006935,-1,0,-16,
1659493944472015854,-1,0,14,
1659493944474076028,-1,0,-6,
1659493944476050770,-1,0,-31,
1659493944478004699,-1,0,44,
1659493944480012838,-1,-37,14,
1659493944482070345,-2,0,4,
1659493944483991625,-2,37,34,
1659493944486039479,0,0,-11,
1659493944488007169,0,0,-11,
1659493944490092853,-1,0,-21,
1659493944492161311,-2,0,-1,
1659493944494181115,-2,37,14,
1659493944495995203,-1,0,-36,
1659493944498018886,-1,0,-6,
1659493944500038492,-2,0,39,
1659493944502155012,-2,0,-1,
1659493944504009677,-2,0,-11,
1659493944506022715,-2,0,4,
1659493944508119970,-1,0,-11,
1659493944510092945,-2,0,-1,
1659493944511974781,-2,0,-21,
1659493944514044850,-2,0,-6,
1659493944516006045,-2,37,24,
1659493944517997269,-1,-37,4,
1659493944519941117,-3,0,14,
1659493944522425070,-3,0,-1,
1659493944524099646,-1,0,-16,
1659493944526013822,-2,0,29,
1659493944528013983,-3,0,-1,
1659493944529956219,-1,0,-16,
1659493944531987736,-1,-37,34,
1659493944534009207,-2,0,14,
1659493944536010869,-2,0,-16,
1659493944537973055,-1,0,-31,
1659493944540050057,0,0,-31,
1659493944542061016,-2,0,-1,
1659493944544006799,-2,-37,-21,
1659493944545982149,-3,0,9,
1659493944548045959,-2,0,-21,
1659493944549941894,-2,0,-26,
1659493944552067143,-2,0,49,
1659493944554019287,-2,0,24,
1659493944556028889,-2,0,-6,
1659493944558069292,-2,0,-6,
1659493944560039826,-2,0,-16,
1659493944561946753,-2,0,-6,
1659493944564011434,-1,0,4,
1659493944565992139,-2,0,-21,
1659493944567984847,-2,0,-26,
1659493944569981193,-2,0,-6,
1659493944572019416,-3,0,9,
1659493944574100366,-2,0,-1,
1659493944576060331,-1,0,-21,
1659493944578049926,-3,0,34,
1659493944579972772,-3,0,-26,
1659493944581992678,-2,0,-6,
1659493944584063364,-2,0,14,
1659493944586040595,-2,0,-6,
1659493944588031505,-2,0,24,
1659493944590126128,-1,0,-21,
1659493944592066794,-3,0,4,
1659493944593992734,-1,0,-46,
1659493944596012922,-1,0,-16,
1659493944598010753,-1,-37,-11,
1659493944600006028,-2,0,-41,
1659493944602042979,-2,0,-36,
1659493944604022399,-1,0,-16,
1659493944606008318,0,0,-21,
1659493944608164478,0,-37,4,
1659493944610014962,-2,0,-21,
1659493944611966318,-2,0,14,
1659493944614071881,-2,0,-11,
1659493944616007644,-2,0,4,
1659493944618018739,-2,0,-36,
1659493944619928211,-2,0,-21,
1659493944622078943,-2,0,14,
1659493944624040376,-2,0,14,
1659493944626035185,-2,0,-26,
1659493944628015087,-2,0,29,
1659493944629945506,-1,0,-21,
1659493944632022456,-3,-37,-11,
1659493944634001186,-4,0,-11,
1659493944636014564,-4,0,34,
1659493944637997700,-3,0,-26,
1659493944640095615,-3,0,34,
1659493944642002453,-3,0,-26,
1659493944644432042,-2,0,-36,
1659493944645965452,-1,0,-31,
1659493944647993259,-1,0,-26,
1659493944649980642,-1,0,-21,
1659493944651976601,-2,0,-41,
1659493944654084921,-3,0,14,
1659493944655984994,-3,0,34,
1659493944658087724,-2,0,-31,
1659493944660041241,-2,0,-11,
1659493944661963280,-2,0,-16,
1659493944664021935,-1,0,-36,
1659493944666033801,-1,-37,-11,
1659493944668034934,-3,0,34,
1659493944669957982,-2,0,-26,
1659493944671984431,-1,0,-31,
1659493944674541729,-3,0,4,
1659493944676052613,-3,0,9,
1659493944678006319,-2,0,-1,
1659493944679957005,-3,0,29,
1659493944681946168,-4,0,-6,
1659493944684040320,-3,0,-16,
1659493944686015073,-2,0,19,
1659493944687994802,-2,0,-31,
1659493944690040309,-3,0,19,
1659493944692060186,-3,0,14,
1659493944693987916,-3,0,-11,
1659493944695992051,-3,0,-41,
1659493944697995003,-3,0,-6,
1659493944699943865,-3,0,-16,
1659493944701994963,-2,0,9,
1659493944704554674,-2,0,-1,
1659493944706099537,-3,-37,-21,
1659493944708067140,-3,0,-21,
1659493944710014718,-3,0,-21,
1659493944711966045,-2,0,-6,
1659493944714004236,-2,0,4,
1659493944716003545,-3,0,-1,
1659493944717986800,-3,0,-1,
1659493944719982372,-3,0,-16,
1659493944721998558,-3,0,-11,
1659493944724099425,-3,0,-36,
1659493944726039361,-2,0,34,
1659493944728039032,-2,-37,-6,
1659493944729962003,-3,0,-31,
1659493944731929588,-3,0,24,
1659493944733995356,-3,0,29,
1659493944736058009,-3,0,14,
1659493944738011193,-3,0,-1,
1659493944740063138,-3,0,4,
1659493944742322371,-2,0,-21,
1659493944744201549,-2,0,14,
1659493944745978335,-3,0,24,
1659493944748040497,-3,0,4,
1659493944750035735,-3,0,-6,
1659493944752005151,-2,0,-11,
1659493944754033683,-2,0,-11,
1659493944756008577,-2,0,-16,
1659493944758043446,-2,0,4,
1659493944759989635,-3,0,-11,
1659493944761965808,-3,0,49,
1659493944764016508,-4,0,9,
1659493944766142081,-4,37,4,
1659493944768017151,-3,0,-16,
1659493944770021017,-4,0,4,
1659493944772020190,-4,0,-26,
1659493944774051640,-3,0,-11,
1659493944776010221,-3,0,9,
1659493944778148110,-3,0,-6,
1659493944779982020,-2,0,-16,
1659493944782013924,-2,0,-1,
1659493944783974806,-3,0,-16,
1659493944786039966,-3,0,-6,
1659493944787986162,-4,0,34,
1659493944790021311,-3,0,-36,
1659493944792119720,-3,0,29,
1659493944794087777,-3,0,-6,
1659493944796021536,-2,0,19,
1659493944798118968,-2,0,-21,
1659493944800023131,-3,0,-6,
1659493944801971887,-3,0,4,
1659493944803968808,-2,0,-26,
1659493944806045888,-3,-37,-16,
1659493944808074453,-3,37,-11,
1659493944810019032,-2,0,-6,
1659493944811962638,-3,0,14,
1659493944813963492,-4,0,4,
1659493944815947197,-4,0,34,
1659493944818036784,-3,0,14,
1659493944819940432,-3,0,-26,
1659493944822052093,-2,0,-1,
1659493944824043548,-3,0,-6,
1659493944826080757,-4,0,9,
1659493944828043280,-4,0,-6,
1659493944829951905,-3,0,-1,
1659493944832042267,-3,-37,14,
1659493944834020076,-4,0,4,
1659493944835990282,-4,0,19,
1659493944837989747,-3,0,-31,
1659493944840042757,-3,0,9,
1659493944842053538,-3,0,34,
1659493944843976622,-3,0,14,
1659493944846004295,-4,0,-16,
1659493944847990468,-5,0,9,
1659493944849934860,-3,0,4,
1659493944852032953,-4,-37,-6,
1659493944853947842,-5,0,-21,
1659493944856067674,-4,0,-6,
1659493944858104358,-3,0,-36,
1659493944860018539,-4,-37,4,
1659493944861979059,-4,0,-16,
1659493944864007184,-5,0,9,
1659493944866047580,-3,0,-1,
1659493944868013129,-3,0,4,
1659493944870002912,-2,0,-36,
1659493944872017513,-2,0,-6,
1659493944874061253,-4,-37,-31,
1659493944876035284,-4,0,44,
1659493944878206948,-3,0,24,
1659493944880022865,-3,-37,-1,
1659493944882092437,-4,0,-31,
1659493944884213610,-3,0,-6,
1659493944885977154,-2,0,-6,
1659493944888000323,-2,0,-11,
1659493944890065600,-2,0,4,
1659493944892140095,-3,-37,9,
1659493944894061328,-3,0,-16,
1659493944896000030,-3,0,-11,
1659493944898008320,-3,0,-31,
1659493944900006424,-3,0,34,
1659493944902046324,-3,0,29,
1659493944903952885,-3,0,-16,
1659493944906054826,-4,0,-1,
1659493944908099294,-4,0,-1,
1659493944910066622,-4,0,-21,
1659493944911998789,-4,0,24,
1659493944914066955,-2,0,-11,
1659493944915973567,-3,0,-6,
1659493944917985752,-3,0,-1,
1659493944920015646,-4,0,9,
1659493944921978233,-4,0,29,
1659493944924060017,-4,0,4,
1659493944926058726,-4,0,-16,
1659493944928008322,-4,0,24,
1659493944930021766,-4,0,-1,
1659493944932042381,-4,0,9,
1659493944933987485,-4,0,-16,
1659493944936003620,-4,0,-6,
1659493944937989123,-3,0,19,
1659493944940057689,-3,0,49,
1659493944942068127,-4,0,34,
1659493944944043846,-4,0,-11,
1659493944946084471,-3,0,9,
1659493944947993130,-2,-37,-6,
1659493944950046118,-4,0,-1,
1659493944951934389,-3,37,-21,
1659493944953987465,-3,0,-36,
1659493944955995534,-4,-37,29,
1659493944958046997,-4,0,9,
1659493944960043957,-3,0,-26,
1659493944961968437,-3,0,-31,
1659493944963966417,-3,0,14,
1659493944965994508,-3,0,-21,
1659493944968063960,-3,0,24,
1659493944970035802,-3,0,14,
1659493944971987734,-4,-37,9,
1659493944974071417,-4,0,-21,
1659493944975993588,-4,0,14,
1659493944978110730,-3,0,-26,
1659493944980011583,-3,0,-31,
1659493944982061747,-4,0,34,
1659493944984112909,-3,37,34,
1659493944986113649,-3,0,-1,
1659493944988153443,-3,0,29,
1659493944989994697,-3,0,-36,
1659493944992037705,-4,0,-6,
1659493944994158318,-2,0,-16,
1659493944995997178,-4,0,9,
1659493944998103622,-3,0,4,
1659493945000061072,-3,0,-36,
1659493945002021815,-5,-37,4,
1659493945004058560,-4,37,-31,
1659493945006034328,-3,0,-11,
1659493945008031934,-3,0,29,
1659493945010036449,-3,0,14,
1659493945011973292,-3,0,9,
1659493945014091936,-2,0,24,
1659493945016005289,-3,-37,-16,
1659493945018045300,-3,0,19,
1659493945020010272,-3,0,-11,
1659493945021981708,-3,0,-6,
1659493945024125100,-3,0,24,
1659493945026070914,-3,0,-1,
1659493945028162635,-4,0,-26,
1659493945029969006,-4,0,-1,
1659493945032021925,-3,0,-6,
1659493945034040557,-3,0,-6,
1659493945036042367,-4,0,14,
1659493945038014379,-4,0,-36,
1659493945040711514,-4,37,-21,
1659493945042065956,-3,0,-6,
1659493945044017954,-4,0,-21,
1659493945046146195,-4,0,-11,
1659493945048159735,-5,0,9,
1659493945049978537,-4,0,-6,
1659493945052131052,-4,0,-21,
1659493945053980063,-4,0,-36,
1659493945056139698,-4,0,19,
1659493945058150447,-4,0,44,
1659493945060145783,-4,0,-16,
1659493945062100580,-4,0,-31,
1659493945064140000,-4,0,34,
1659493945066074726,-4,0,14,
1659493945068059181,-4,0,-26,
1659493945070521620,-4,0,-31,
1659493945072012096,-4,0,-21,
1659493945074027059,-2,37,-31,
1659493945076111047,-4,-37,24,
1659493945078163580,-4,0,-16,
1659493945080075494,-4,0,24,
1659493945082091698,-5,0,-21,
1659493945084171454,-3,0,-6,
1659493945086118196,-3,0,34,
1659493945088088346,-4,0,-21,
1659493945090020414,-4,0,14,
1659493945092002635,-3,0,-26,
1659493945094147011,-2,0,-31,
1659493945095997943,-3,0,14,
1659493945098047660,-3,0,-21,
1659493945100443393,-4,-37,4,
1659493945102038573,-4,0,-21,
1659493945104150897,-4,0,14,
1659493945106065049,-3,0,9,
1659493945107997841,-4,0,24,
1659493945110010655,-4,0,-16,
1659493945111952117,-4,0,-16,
1659493945114009197,-3,0,-16,
1659493945115984945,-3,0,-16,
1659493945117994061,-3,0,39,
1659493945119951720,-4,0,-6,
1659493945122185588,-3,0,-26,
1659493945124046182,-3,0,-1,
1659493945126000933,-4,0,29,
1659493945127990631,-4,0,4,
1659493945129988184,-3,0,-11,
1659493945132492160,-3,0,34,
1659493945134047806,-2,0,-26,
1659493945136091375,-4,0,19,
1659493945138103099,-4,0,-31,
1659493945140086298,-4,0,29,
1659493945142021759,-4,0,4,
1659493945144028321,-3,0,19,
1659493945146160563,-3,0,49,
1659493945148095613,-3,0,9,
1659493945149968693,-3,0,-41,
1659493945152122691,-3,0,4,
1659493945154046838,-2,0,9,
1659493945156068491,-3,0,4,
1659493945158042910,-3,0,19,
1659493945160053323,-3,0,49,
1659493945162498878,-3,0,-21,
1659493945164016041,-3,0,-16,
1659493945166022763,-4,0,-16,
1659493945167962945,-4,0,-16,
1659493945170012892,-3,0,-21,
1659493945172083418,-3,0,9,
1659493945174064571,-4,0,-1,
1659493945176165179,-4,0,-11,
1659493945178211418,-3,0,-11,
1659493945180178180,-3,0,-46,
1659493945182173164,-3,0,19,
1659493945184133390,-3,0,-31,
1659493945186203043,-3,0,-21,
1659493945188044315,-4,0,-1,
1659493945190007739,-3,37,-1,
1659493945192321508,-2,0,-21,
1659493945194069527,-3,0,-1,
1659493945196053232,-4,0,44,
1659493945198056769,-4,0,29,
1659493945200017215,-3,0,-16,
1659493945202017725,-3,0,-11,
1659493945204099600,-3,0,9,
1659493945206087576,-3,0,-1,
1659493945208125292,-4,0,34,
1659493945210084203,-2,0,-16,
1659493945212065468,-2,0,-1,
1659493945214070714,-4,-37,39,
1659493945215964849,-4,0,-6,
1659493945218007961,-3,37,14,
1659493945219997833,-3,0,19,
1659493945222148770,-5,0,9,
1659493945224159647,-5,0,-6,
1659493945226193828,-4,0,-6,
1659493945228096703,-4,0,9,
1659493945229958618,-3,0,-16,
1659493945232006324,-4,0,9,
1659493945234008246,-4,0,-6,
1659493945235992686,-3,0,-6,
1659493945238038682,-3,0,44,
1659493945239965142,-4,0,-36,
1659493945242081795,-4,0,4,
1659493945244116412,-4,0,-1,
1659493945245969796,-4,0,-16,
1659493945247992320,-4,0,34,
1659493945249986179,-4,0,-6,
1659493945252006718,-4,0,24,
1659493945254108106,-3,37,-1,
1659493945256035882,-3,0,-11,
1659493945258084543,-3,0,-6,
1659493945260009002,-2,0,-16,
1659493945261964940,-4,-37,-1,
1659493945264063235,-4,0,4,
1659493945265985927,-3,0,-16,
1659493945268007823,-3,0,-6,
1659493945269998062,-2,0,-21,
1659493945272036054,-2,0,-21,
1659493945274163313,-2,0,14,
1659493945276041045,-2,0,24,
1659493945278133885,-3,0,-21,
1659493945280054910,-3,0,9,
1659493945281981754,-3,0,-1,
1659493945284047609,-3,0,29,
1659493945286040084,-3,0,-26,
1659493945288044723,-3,0,14,
1659493945290092606,-2,37,4,
1659493945292066666,-3,-37,34,
1659493945294091422,-4,0,-1,
1659493945296002389,-3,0,-21,
1659493945297994996,-3,0,-11,
1659493945300003545,-3,0,-1,
1659493945302076578,-2,0,29,
1659493945304017910,-2,0,54,
1659493945306021226,-2,0,24,
1659493945308001090,-4,0,4,
1659493945310008615,-5,0,-1,
1659493945312092306,-4,0,-11,
1659493945314654851,-3,0,-6,
1659493945316122322,-3,0,9,
1659493945317964050,-3,0,4,
1659493945320009413,-3,0,9,
1659493945322004102,-3,0,4,
1659493945324038111,-3,0,24,
1659493945326009392,-3,0,-16,
1659493945328020290,-4,0,9,
1659493945330071939,-3,0,9,
1659493945332045851,-3,0,-21,
1659493945334014399,-4,0,49,
1659493945335995556,-4,0,-1,
1659493945338058065,-3,0,-41,
1659493945340023082,-3,0,-6,
1659493945342094680,-3,0,-6,
1659493945344525123,-3,0,-16,
1659493945345973130,-3,0,29,
1659493945347998733,-4,0,14,
1659493945350005891,-4,0,19,
1659493945352038448,-3,0,-31,
1659493945354019591,-3,0,-1,
1659493945356021085,-4,0,4,
1659493945357999545,-3,37,4,
1659493945359950213,-3,0,-6,
1659493945361943733,-3,0,-31,
1659493945364017139,-3,0,-31,
1659493945366005788,-4,0,14,
1659493945367999656,-3,0,9,
1659493945370006171,-3,0,-11,
1659493945371991307,-3,0,-26,
1659493945374445837,-3,0,-21,
1659493945375990599,-3,0,39,
1659493945378102301,-4,0,4,
1659493945379954732,-3,37,-1,
1659493945382004046,-3,0,14,
1659493945384023494,-4,0,54,
1659493945386035619,-4,0,9,
1659493945388003520,-3,0,-11,
1659493945389973508,-2,0,-26,
1659493945392013651,-2,0,4,
1659493945394099278,-2,0,-21,
1659493945396099429,-3,0,-1,
1659493945397986379,-2,0,-11,
1659493945400010451,-2,0,-11,
1659493945402022382,-4,-37,-51,
1659493945404392845,-4,0,-1,
1659493945406018747,-2,0,-31,
1659493945407994256,-3,0,19,
1659493945410059242,-3,0,9,
1659493945411983699,-3,0,29,
1659493945414000675,-2,0,-6,
1659493945415998995,-2,0,4,
1659493945417995748,-3,0,9,
1659493945419967110,-3,0,9,
1659493945422023023,-2,0,44,
1659493945424061095,-2,0,-11,
1659493945426055345,-3,0,34,
1659493945427937203,-3,0,9,
1659493945429974241,-2,0,-11,
1659493945431941075,-2,0,-11,
1659493945433929877,-3,0,-21,
1659493945436292217,-3,0,-16,
1659493945438012189,-3,0,9,
1659493945439989155,-3,0,-21,
1659493945442009135,-4,0,9,
1659493945444022226,-4,0,-11,
1659493945445995006,-3,0,-26,
1659493945448076414,-3,0,-6,
1659493945449940755,-4,-37,39,
1659493945451941296,-4,0,-31,
1659493945454008717,-3,0,29,
1659493945456009573,-3,0,14,
1659493945458003134,-4,0,34,
1659493945460003462,-3,37,-6,
1659493945462007070,-3,0,-11,
1659493945463999895,-3,0,-16,
1659493945466091633,-3,0,9,
1659493945467963696,-3,0,-1,
1659493945469956949,-3,0,14,
1659493945471934450,-3,0,9,
1659493945474016417,-3,0,-6,
1659493945475991436,-5,0,-16,
1659493945478039732,-4,0,-21,
1659493945479941470,-4,0,-36,
1659493945482004196,-4,0,14,
1659493945483963114,-3,37,-1,
1659493945486012497,-3,0,-6,
1659493945487995391,-3,0,4,
1659493945490035502,-3,0,9,
1659493945492113047,-3,0,-6,
1659493945494123856,-3,0,39,
1659493945496037978,-3,0,-11,
1659493945497983001,-3,0,4,
1659493945500103387,-3,0,-1,
1659493945502014196,-3,0,9,
1659493945503959524,-3,0,9,
1659493945506011440,-3,0,9,
1659493945508008354,-3,0,-16,
1659493945509957379,-4,0,-1,
1659493945511962348,-3,0,54,
1659493945513992830,-3,0,-6,
1659493945516015252,-4,0,-6,
1659493945518001329,-4,0,14,
1659493945520042574,-2,0,-16,
1659493945522004576,-2,0,-11,
1659493945524004238,-2,0,-11,
1659493945526059424,-2,0,-31,
1659493945527971311,-3,0,9,
1659493945529971308,-2,0,4,
1659493945531945998,-2,0,-11,
1659493945533975778,-3,0,-16,
1659493945535932827,-3,0,-36,
1659493945538009654,-2,0,-26,
1659493945539991547,-3,-37,-11,
1659493945542004281,-3,0,-6,
1659493945544012917,-3,0,-21,
1659493945545982377,-3,0,-36,
1659493945548006148,-3,0,-11,
1659493945550039718,-2,0,-31,
1659493945552015010,-3,0,-21,
1659493945554001664,-3,0,-21,
1659493945556005657,-4,0,-36,
1659493945558071159,-3,0,4,
1659493945560005778,-3,0,39,
1659493945561939134,-4,0,-6,
1659493945564071976,-3,0,-1,
1659493945566057655,-3,0,39,
1659493945567976897,-3,0,-6,
1659493945569970558,-3,0,-1,
1659493945572013053,-4,0,9,
1659493945574000829,-4,0,-16,
1659493945575940323,-3,0,-31,
1659493945578064928,-3,0,-1,
1659493945580017331,-3,0,-21,
1659493945582066846,-3,0,-1,
1659493945583997337,-4,-37,-6,
1659493945586106245,-3,37,-11,
1659493945587935416,-2,0,-26,
1659493945590073822,-4,0,14,
1659493945592019273,-3,0,-46,
1659493945594029226,-3,0,9,
1659493945596012511,-3,0,34,
1659493945597970010,-3,0,-16,
1659493945600002122,-3,0,-11,
1659493945602060966,-1,0,-1,
1659493945604036698,-3,-37,-11,
1659493945606102105,-3,0,-6,
1659493945607952836,-2,0,-11,
1659493945610026788,-2,0,-1,
1659493945611976646,-3,-37,4,
1659493945613998299,-3,0,-6,
1659493945616050760,-3,0,-21,
1659493945618436694,-4,0,-21,
1659493945620045694,-3,0,24,
1659493945622058648,-2,0,-1,
1659493945624095589,-4,0,29,
1659493945626112898,-2,37,-26,
1659493945628100850,-2,0,-11,
1659493945630083624,-2,0,-1,
1659493945632022664,-2,0,29,
1659493945634135467,-2,0,-6,
1659493945636093412,-3,0,9,
1659493945637958943,-3,0,-1,
1659493945640019878,-3,0,4,
1659493945642008038,-2,0,-21,
1659493945644051402,-3,0,-26,
1659493945645961077,-2,0,-36,
1659493945648293433,-2,0,-16,
1659493945650023002,-2,0,-41,
