Created Due : Mon Aug  1 15:39:25 2022

Time,actual_pos,actual_vel,actual_tor
1659335973591175392,-4127,0,24,
1659335973592171581,-4128,0,62,
1659335973593173958,-4129,0,52,
1659335973594169070,-4129,0,33,
1659335973595167196,-4129,0,-7,
1659335973596172835,-4129,0,35,
1659335973597151833,-4129,0,-5,
1659335973598178512,-4128,0,-18,
1659335973599151461,-4128,0,21,
1659335973600172442,-4128,0,12,
1659335973601172653,-4128,0,-17,
1659335973602168988,-4128,0,3,
1659335973603172035,-4129,0,29,
1659335973604181087,-4129,0,5,
1659335973605185763,-4128,0,-57,
1659335973606176989,-4128,37,38,
1659335973607169390,-4127,0,7,
1659335973608177343,-4128,0,39,
1659335973609178826,-4129,-37,-14,
1659335973610175494,-4129,0,-18,
1659335973611170530,-4128,37,-5,
1659335973612170712,-4127,0,-53,
1659335973613867345,-4127,0,-26,
1659335973614148701,-4127,-37,-19,
1659335973615168672,-4129,0,10,
1659335973616174363,-4129,0,-7,
1659335973617171110,-4128,0,-14,
1659335973618203037,-4127,0,-34,
1659335973619213483,-4127,0,-5,
1659335973620182997,-4127,0,-5,
1659335973621187895,-4128,-37,21,
1659335973622182593,-4128,0,7,
1659335973623174534,-4128,0,28,
1659335973624173299,-4128,0,-22,
1659335973625171238,-4128,0,38,
1659335973626174652,-4128,0,3,
1659335973627170727,-4128,0,-17,
1659335973628169759,-4128,0,-28,
1659335973629148458,-4128,0,14,
1659335973630170412,-4128,0,-3,
1659335973631175633,-4129,0,8,
1659335973632158475,-4129,0,-22,
1659335973633195673,-4129,0,33,
1659335973634157618,-4129,0,-9,
1659335973635163430,-4129,0,37,
1659335973636175233,-4129,0,7,
1659335973637149321,-4129,0,-18,
1659335973638171684,-4129,0,7,
1659335973639170488,-4129,0,3,
1659335973640170729,-4129,0,26,
1659335973641171073,-4129,0,-12,
1659335973642173662,-4129,0,33,
1659335973643918343,-4129,0,5,
1659335973644165488,-4129,0,14,
1659335973645179009,-4129,0,24,
1659335973646186169,-4129,-37,-16,
1659335973647154506,-4130,0,16,
1659335973648184080,-4130,37,26,
1659335973649196524,-4129,0,-17,
1659335973650174894,-4129,0,21,
1659335973651184409,-4129,0,-5,
1659335973652196915,-4129,0,27,
1659335973653172812,-4129,0,5,
1659335973654173346,-4130,-37,-18,
1659335973655170038,-4131,0,3,
1659335973656168265,-4131,0,-5,
1659335973657167107,-4130,0,-12,
1659335973658167697,-4130,0,45,
1659335973659165078,-4130,0,26,
1659335973660170545,-4129,0,-17,
1659335973661172709,-4129,0,-22,
1659335973664602234,-4130,0,18,
1659335973665140720,-4130,0,16,
1659335973666186147,-4130,0,-16,
1659335973667173329,-4130,0,-14,
1659335973668194028,-4129,0,-24,
1659335973669169119,-4129,0,3,
1659335973670176791,-4129,0,-14,
1659335973671168162,-4129,0,-5,
1659335973672163154,-4129,0,16,
1659335973673168150,-4129,0,37,
1659335973674176710,-4129,0,10,
1659335973675913521,-4129,0,5,
1659335973676137052,-4129,0,28,
1659335973677152939,-4129,0,0,
1659335973678177552,-4129,0,-17,
1659335973679172797,-4129,0,-9,
1659335973680165673,-4129,0,-12,
1659335973681155479,-4129,0,-26,
1659335973682152486,-4129,0,-2,
1659335973683164396,-4129,0,37,
1659335973684157850,-4128,0,-11,
1659335973685161037,-4128,0,-7,
1659335973686170884,-4129,0,3,
1659335973687158627,-4129,0,-5,
1659335973688157720,-4129,0,37,
1659335973689157329,-4129,0,-18,
1659335973690161981,-4129,0,-24,
1659335973691181200,-4129,0,-7,
1659335973692159240,-4129,0,0,
1659335973693149508,-4129,0,-3,
1659335973694162809,-4129,0,21,
1659335973695179174,-4129,0,29,
1659335973696187068,-4130,0,8,
1659335973697151390,-4130,0,12,
1659335973698190295,-4130,0,28,
1659335973699172432,-4129,0,-14,
1659335973700173710,-4129,0,24,
1659335973701176377,-4129,0,-22,
1659335973702166411,-4129,0,14,
1659335973703159627,-4129,0,-18,
1659335973704172829,-4129,0,35,
1659335973705914316,-4129,0,-14,
1659335973706140913,-4129,0,26,
1659335973707181353,-4129,0,-26,
1659335973708160117,-4130,0,31,
1659335973709163537,-4130,0,-3,
1659335973710180068,-4129,0,-17,
1659335973711164793,-4129,0,-7,
1659335973712157523,-4128,0,9,
1659335973713149794,-4128,0,-21,
1659335973714157519,-4129,0,3,
1659335973715151495,-4129,0,5,
1659335973716151856,-4129,0,33,
1659335973717174372,-4129,0,-33,
1659335973718171250,-4129,0,-9,
1659335973719192257,-4129,0,-5,
1659335973720148399,-4129,0,26,
1659335973721163828,-4128,0,-5,
1659335973722189728,-4127,0,-14,
1659335973723153964,-4128,-37,24,
1659335973724176801,-4129,0,41,
1659335973725153552,-4129,0,-12,
1659335973726155416,-4128,0,-10,
1659335973727169282,-4128,0,-26,
1659335973728174295,-4128,0,5,
1659335973729170475,-4128,0,26,
1659335973730170540,-4128,0,28,
1659335973731174736,-4128,0,26,
1659335973732167740,-4128,0,12,
1659335973733175023,-4129,-37,9,
1659335973734170435,-4129,0,-3,
1659335973735839444,-4129,0,3,
1659335973736181272,-4129,0,-7,
1659335973737200353,-4129,0,7,
1659335973738170682,-4129,0,43,
1659335973739166801,-4129,0,-22,
1659335973740157176,-4129,0,45,
1659335973741158345,-4129,0,0,
1659335973742160678,-4129,0,-36,
1659335973743160495,-4129,0,-5,
1659335973744153604,-4129,-37,-5,
1659335973745148041,-4130,0,12,
1659335973746150335,-4130,0,26,
1659335973747151154,-4129,0,-50,
1659335973748152643,-4128,0,0,
1659335973749177088,-4128,0,16,
1659335973750154797,-4128,0,-3,
1659335973751150103,-4128,0,45,
1659335973752149688,-4128,0,-9,
1659335973753182592,-4129,-37,-14,
1659335973754169032,-4129,0,14,
1659335973755174883,-4129,0,14,
1659335973756193612,-4129,0,37,
1659335973757187540,-4128,37,-5,
1659335973758177653,-4128,0,-12,
1659335973759171991,-4128,0,-7,
1659335973760184845,-4129,0,21,
1659335973761174157,-4129,0,-1,
1659335973764584278,-4129,0,7,
1659335973765850224,-4129,0,43,
1659335973766152874,-4129,0,-5,
1659335973767174282,-4130,-37,-3,
1659335973768177596,-4130,0,20,
1659335973769193927,-4130,0,49,
1659335973770183568,-4129,0,-6,
1659335973771163028,-4129,0,3,
1659335973772187293,-4129,37,-19,
1659335973773168385,-4128,0,-24,
1659335973774205303,-4128,0,12,
1659335973775173890,-4128,0,-24,
1659335973776171756,-4129,0,35,
1659335973777168048,-4129,0,-7,
1659335973778169101,-4129,37,-3,
1659335973779169085,-4128,0,3,
1659335973780172205,-4128,0,-19,
1659335973781167423,-4128,0,-12,
1659335973782172734,-4128,0,38,
1659335973783176054,-4128,0,-9,
1659335973784178991,-4128,0,28,
1659335973785176275,-4128,0,-5,
1659335973786174515,-4128,0,21,
1659335973787179750,-4128,0,0,
1659335973788171881,-4128,0,3,
1659335973789172605,-4128,0,12,
1659335973790185201,-4128,0,0,
1659335973791174013,-4129,0,10,
1659335973792168369,-4129,0,11,
1659335973793173869,-4129,0,8,
1659335973794173352,-4129,0,-17,
1659335973795837337,-4129,0,-12,
1659335973796156625,-4129,37,-3,
1659335973797154115,-4128,0,-9,
1659335973798178189,-4128,0,38,
1659335973799151403,-4128,0,5,
1659335973800172234,-4128,0,-17,
1659335973801173638,-4128,0,18,
1659335973802170956,-4128,0,-5,
1659335973803180017,-4128,0,16,
1659335973804183741,-4128,0,5,
1659335973805192735,-4128,0,24,
1659335973806187758,-4128,-37,5,
1659335973807160437,-4129,0,-3,
1659335973808151994,-4129,0,14,
1659335973809148876,-4128,0,-22,
1659335973810156014,-4127,0,5,
1659335973811151583,-4127,0,5,
1659335973812149049,-4128,-37,14,
1659335973813149893,-4129,0,-14,
1659335973814152992,-4129,0,3,
1659335973815149281,-4128,37,-7,
1659335973816179660,-4128,0,3,
1659335973817174032,-4128,0,14,
1659335973818176881,-4128,0,26,
1659335973819175557,-4128,0,-17,
1659335973820175638,-4128,0,21,
1659335973821150823,-4128,0,18,
1659335973822164999,-4128,0,24,
1659335973823177949,-4128,0,-19,
1659335973824175671,-4128,0,0,
1659335973825173291,-4129,-37,-17,
1659335973826169454,-4129,0,16,
1659335973827797002,-4129,0,18,
1659335973828183292,-4128,0,-28,
1659335973829151146,-4128,0,-3,
1659335973830152002,-4128,0,-9,
1659335973831151984,-4128,0,38,
1659335973832150316,-4128,0,38,
1659335973833152666,-4128,0,33,
1659335973834162473,-4128,0,36,
1659335973835155365,-4128,0,47,
1659335973836174522,-4128,0,-5,
1659335973837183559,-4128,0,-17,
1659335973838165554,-4128,0,3,
1659335973839155683,-4128,0,-2,
1659335973840163681,-4128,0,-17,
1659335973841155090,-4128,0,-5,
1659335973842154853,-4128,37,14,
1659335973843152802,-4127,0,-10,
1659335973844164672,-4127,0,26,
1659335973845155271,-4127,0,36,
1659335973846155181,-4127,-37,-19,
1659335973847153501,-4128,0,-11,
1659335973848178806,-4128,0,-12,
1659335973849153291,-4128,0,14,
1659335973850174017,-4127,0,0,
1659335973851180962,-4127,0,30,
1659335973852156431,-4128,0,60,
1659335973853183924,-4128,0,-36,
1659335973854175783,-4129,0,21,
1659335973855174903,-4129,0,7,
1659335973856178761,-4128,0,-5,
1659335973857845171,-4128,0,-5,
1659335973858160243,-4128,37,43,
1659335973859173007,-4127,0,12,
1659335973860180476,-4127,0,-3,
1659335973861180885,-4128,-37,14,
1659335973864802335,-4129,0,14,
1659335973865145556,-4129,0,-12,
1659335973866187222,-4129,0,-7,
1659335973867177633,-4129,0,21,
1659335973868200205,-4129,0,7,
1659335973869188708,-4129,0,3,
1659335973870189570,-4129,0,35,
1659335973871183519,-4129,0,16,
1659335973872177619,-4128,0,-5,
1659335973873178502,-4128,0,9,
1659335973874178253,-4128,-37,0,
1659335973875177585,-4129,0,43,
1659335973876178584,-4129,0,14,
1659335973877174572,-4129,0,3,
1659335973878198057,-4129,0,-10,
1659335973879184097,-4129,0,-7,
1659335973880198687,-4129,0,5,
1659335973881174889,-4129,0,-14,
1659335973882174335,-4128,0,-12,
1659335973883175308,-4128,0,16,
1659335973884171476,-4130,0,20,
1659335973885171521,-4130,0,3,
1659335973886171537,-4130,37,-14,
1659335973887968698,-4129,0,3,
1659335973888143113,-4129,0,3,
1659335973889171886,-4129,0,-1,
1659335973890163922,-4128,0,-3,
1659335973891156121,-4128,0,-2,
1659335973892158172,-4128,0,21,
1659335973893150409,-4128,0,31,
1659335973894152430,-4128,0,-8,
1659335973895150088,-4128,0,59,
1659335973896151595,-4128,0,7,
1659335973897153794,-4128,0,-14,
1659335973898166806,-4128,0,-7,
1659335973899183425,-4127,37,-12,
1659335973900178617,-4127,0,3,
1659335973901172714,-4127,0,3,
1659335973902152281,-4129,0,24,
1659335973903148112,-4129,0,-7,
1659335973904184398,-4129,0,-5,
1659335973905181337,-4129,0,7,
1659335973906186430,-4129,0,16,
1659335973907181707,-4129,0,26,
1659335973908177394,-4128,0,-14,
1659335973909171030,-4128,0,26,
1659335973910172640,-4128,0,26,
1659335973911183682,-4129,-37,3,
1659335973912169175,-4129,0,-10,
1659335973913172581,-4129,0,3,
1659335973914172927,-4129,0,-5,
1659335973915174277,-4129,0,-3,
1659335973916173729,-4129,0,-7,
1659335973918086429,-4129,0,24,
1659335973918258097,-4128,0,7,
1659335973919175946,-4128,0,19,
1659335973920176105,-4128,0,0,
1659335973921175276,-4128,0,26,
1659335973922184547,-4129,0,10,
1659335973923154976,-4129,0,18,
1659335973924177749,-4129,0,3,
1659335973925173968,-4129,0,35,
1659335973926184234,-4129,0,-12,
1659335973927144947,-4130,0,12,
1659335973928175432,-4130,0,-5,
1659335973929181296,-4130,0,-3,
1659335973930161722,-4129,0,-18,
1659335973931164106,-4128,37,18,
1659335973932159816,-4128,0,33,
1659335973933149563,-4128,0,10,
1659335973934154906,-4128,0,-5,
1659335973935176628,-4129,0,35,
1659335973936149963,-4129,0,12,
1659335973937147532,-4129,0,10,
1659335973938176361,-4129,0,5,
1659335973939165373,-4128,0,14,
1659335973940158103,-4128,0,-5,
1659335973941152378,-4128,0,-26,
1659335973942169255,-4128,0,38,
1659335973943152136,-4128,0,26,
1659335973944151714,-4128,0,-3,
1659335973945148838,-4128,0,38,
1659335973946181263,-4128,0,24,
1659335973948157195,-4128,0,28,
1659335973948334450,-4128,0,-2,
1659335973949180456,-4128,0,-12,
1659335973950186825,-4129,0,33,
1659335973951181048,-4129,0,35,
1659335973952176299,-4129,0,14,
1659335973953173383,-4129,0,-7,
1659335973954180521,-4129,0,21,
1659335973955183703,-4129,0,-5,
1659335973956184545,-4128,0,-26,
1659335973957180122,-4128,0,5,
1659335973958180706,-4128,0,-3,
1659335973959193563,-4128,0,-17,
1659335973960174568,-4128,0,21,
1659335973961170680,-4128,0,18,
1659335973964744254,-4129,0,41,
1659335973965166438,-4129,0,16,
1659335973966181017,-4129,0,-3,
1659335973967182059,-4128,37,3,
1659335973968178072,-4128,37,0,
1659335973969173201,-4127,0,-14,
1659335973970172455,-4127,0,5,
1659335973971182946,-4128,-37,-7,
1659335973972175928,-4128,0,30,
1659335973973156663,-4129,0,12,
1659335973974179125,-4129,0,21,
1659335973975171412,-4129,0,16,
1659335973976179389,-4129,0,29,
1659335973977168580,-4129,0,9,
1659335973979171820,-4129,0,33,
1659335973979549008,-4129,0,45,
1659335973980161956,-4129,0,16,
1659335973981161230,-4129,0,5,
1659335973982160140,-4129,0,-1,
1659335973983155466,-4128,0,-14,
1659335973984157189,-4128,0,31,
1659335973985153294,-4128,0,-22,
1659335973986160515,-4128,0,-17,
1659335973987152933,-4128,0,7,
1659335973988179608,-4128,0,5,
1659335973989159085,-4129,-37,5,
1659335973990170706,-4129,0,-12,
1659335973991174680,-4129,0,-5,
1659335973992185188,-4129,0,26,
1659335973993164376,-4129,0,26,
1659335973994158478,-4128,0,-33,
1659335973995153903,-4127,37,3,
1659335973996158848,-4127,0,40,
1659335973997151875,-4127,0,-19,
1659335973998155985,-4127,0,21,
1659335973999179651,-4127,0,36,
1659335974000183207,-4128,-37,3,
1659335974001177457,-4128,0,5,
1659335974002172033,-4128,0,3,
1659335974003180622,-4128,0,-3,
1659335974004177913,-4127,0,-20,
1659335974005173303,-4127,0,14,
1659335974006186604,-4128,0,10,
1659335974007184302,-4129,0,33,
1659335974009089080,-4129,0,16,
1659335974009286216,-4129,0,7,
1659335974010192395,-4128,0,7,
1659335974011184969,-4128,0,-12,
1659335974012178175,-4128,0,-7,
1659335974013173247,-4128,0,-12,
1659335974014184386,-4129,0,19,
1659335974015155809,-4129,0,12,
1659335974016155059,-4129,0,-12,
1659335974017152716,-4129,0,-9,
1659335974018152459,-4129,0,-14,
1659335974019153281,-4129,0,37,
1659335974020153227,-4129,0,9,
1659335974021169674,-4129,0,-5,
1659335974022186395,-4128,37,36,
1659335974023171323,-4128,0,-9,
1659335974024169443,-4129,0,64,
1659335974025176019,-4129,0,7,
1659335974026186164,-4129,0,37,
1659335974027160627,-4128,37,-9,
1659335974028176104,-4128,0,28,
1659335974029151936,-4128,0,5,
1659335974030187865,-4127,37,-24,
1659335974031153271,-4127,0,12,
1659335974032152105,-4127,0,9,
1659335974033175888,-4127,0,-14,
1659335974034174226,-4128,0,24,
1659335974035172586,-4128,0,12,
1659335974036173433,-4128,0,28,
1659335974037171214,-4128,0,-14,
1659335974039174877,-4128,0,2,
1659335974039548807,-4128,0,7,
1659335974040189986,-4128,0,3,
1659335974041184282,-4128,0,18,
1659335974042178184,-4128,0,-7,
1659335974043164593,-4128,0,-19,
1659335974044151431,-4128,0,31,
1659335974045152174,-4129,0,35,
1659335974046151351,-4129,0,-9,
1659335974047147568,-4128,37,24,
1659335974048154292,-4128,0,-7,
1659335974049148229,-4127,0,-24,
1659335974050148732,-4127,0,-14,
1659335974051148567,-4128,0,26,
1659335974052158517,-4128,0,3,
1659335974053169433,-4128,0,3,
1659335974054174052,-4128,0,21,
1659335974055178083,-4127,0,-24,
1659335974056168150,-4127,0,14,
1659335974057155486,-4128,-37,24,
1659335974058150465,-4128,0,5,
1659335974059154431,-4129,0,8,
1659335974060149835,-4130,0,3,
1659335974061155807,-4130,0,31,
1659335974064588175,-4129,37,5,
1659335974065163951,-4129,0,5,
1659335974066180041,-4129,0,28,
1659335974067181694,-4130,0,20,
1659335974069185534,-4130,0,14,
1659335974069565950,-4130,0,-7,
1659335974070176744,-4130,0,-5,
1659335974071186988,-4129,0,-12,
1659335974072190273,-4129,0,21,
1659335974073156573,-4129,0,39,
1659335974074175407,-4129,0,-11,
1659335974075168542,-4129,0,-9,
1659335974076168143,-4129,0,-1,
1659335974077167845,-4129,0,5,
1659335974078169048,-4129,0,-2,
1659335974079168379,-4129,0,-24,
1659335974080167545,-4129,0,35,
1659335974081165802,-4129,0,21,
1659335974082178027,-4129,0,5,
1659335974083187649,-4129,0,-26,
1659335974084183178,-4129,0,-17,
1659335974085195291,-4129,0,-14,
1659335974086187812,-4129,0,-17,
1659335974087166274,-4129,0,31,
1659335974088197032,-4129,0,12,
1659335974089170072,-4129,0,-7,
1659335974090200412,-4128,0,-24,
1659335974091175612,-4128,0,33,
1659335974092181247,-4129,0,28,
1659335974093178264,-4130,0,43,
1659335974094179960,-4130,0,26,
1659335974095173292,-4130,0,-3,
1659335974096189747,-4130,37,14,
1659335974097152500,-4129,0,3,
1659335974098171791,-4129,0,5,
1659335974099546267,-4129,0,14,
1659335974100186994,-4129,0,-7,
1659335974101170016,-4129,0,-1,
1659335974102177934,-4129,0,-17,
1659335974103168176,-4129,0,21,
1659335974104175627,-4128,0,-12,
1659335974105166624,-4128,0,30,
1659335974106197371,-4128,0,5,
1659335974107177849,-4128,0,-14,
1659335974108170910,-4128,0,-19,
1659335974109166935,-4128,0,33,
1659335974110173858,-4128,0,-17,
1659335974111170176,-4128,0,-7,
1659335974112168486,-4129,-37,7,
1659335974113188546,-4129,0,37,
1659335974114186854,-4129,0,-18,
1659335974115189525,-4128,0,-19,
1659335974116213341,-4128,0,-12,
1659335974117212403,-4128,0,12,
1659335974118181949,-4128,0,5,
1659335974119181193,-4129,-37,-5,
1659335974120184879,-4129,0,16,
1659335974121165592,-4129,0,31,
1659335974122199078,-4129,0,-5,
1659335974123158918,-4129,0,9,
1659335974124174986,-4129,0,-7,
1659335974125184242,-4128,0,7,
1659335974126176729,-4128,0,42,
1659335974127173550,-4129,0,24,
1659335974128178195,-4129,0,43,
1659335974129172858,-4129,0,-14,
1659335974130176158,-4129,0,12,
1659335974131331224,-4130,-37,26,
1659335974132182894,-4130,0,9,
1659335974133176223,-4130,0,10,
1659335974134175915,-4129,0,-36,
1659335974135176328,-4128,37,7,
1659335974136171659,-4128,0,-19,
1659335974137164790,-4128,0,3,
1659335974138187024,-4128,0,-14,
1659335974139170772,-4128,0,21,
1659335974140179266,-4128,0,16,
1659335974141153037,-4128,0,-26,
1659335974142172303,-4128,0,36,
1659335974143171482,-4128,0,10,
1659335974144177303,-4127,0,-18,
1659335974145155581,-4127,0,14,
1659335974146160744,-4127,0,-2,
1659335974147162270,-4127,0,-12,
1659335974148159475,-4127,0,7,
1659335974149153291,-4128,0,0,
1659335974150154511,-4129,0,14,
1659335974151197580,-4129,0,-5,
1659335974152174177,-4129,0,5,
1659335974153176224,-4128,0,-7,
1659335974154193043,-4128,0,-3,
1659335974155171672,-4128,0,-7,
1659335974156194395,-4127,0,0,
1659335974157175744,-4127,0,-7,
1659335974158175196,-4128,-37,12,
1659335974159178552,-4128,0,33,
1659335974160169630,-4128,0,18,
1659335974161380292,-4128,0,9,
1659335974164826508,-4127,37,26,
1659335974165160459,-4127,0,36,
1659335974166176713,-4127,0,-17,
1659335974167172371,-4127,0,5,
1659335974168195698,-4128,-37,5,
1659335974169189827,-4128,0,12,
1659335974170176234,-4128,0,-17,
1659335974171161281,-4128,0,3,
1659335974172171842,-4128,0,-19,
1659335974173155235,-4128,0,-12,
1659335974174174138,-4128,0,16,
1659335974175173286,-4128,0,-5,
1659335974176182735,-4128,0,11,
1659335974177165689,-4128,0,-14,
1659335974178186476,-4129,0,43,
1659335974179173116,-4129,0,-14,
1659335974180180965,-4129,0,-11,
1659335974181180470,-4129,0,-3,
1659335974182167710,-4129,0,-7,
1659335974183171794,-4128,0,-26,
1659335974184177753,-4128,0,3,
1659335974185173269,-4128,0,-17,
1659335974186176066,-4128,0,0,
1659335974187172416,-4128,0,3,
1659335974188172888,-4128,0,-12,
1659335974189167007,-4128,0,33,
1659335974190186137,-4129,-37,16,
1659335974191518693,-4129,0,9,
1659335974192178217,-4129,0,3,
1659335974193169262,-4129,0,21,
1659335974194169864,-4129,0,-22,
1659335974195173963,-4129,0,9,
1659335974196169626,-4129,0,-7,
1659335974197149022,-4129,0,-17,
1659335974198171623,-4129,0,-7,
1659335974199149082,-4128,37,16,
1659335974200168177,-4128,0,-22,
1659335974201146667,-4128,0,24,
1659335974202174805,-4128,0,36,
1659335974203147950,-4128,0,7,
1659335974204203413,-4129,-37,5,
1659335974205161258,-4129,0,24,
1659335974206166772,-4129,0,-18,
1659335974207157381,-4129,0,-7,
1659335974208200136,-4128,0,-5,
1659335974209199432,-4128,0,0,
1659335974210158298,-4128,0,5,
1659335974211169917,-4127,0,18,
1659335974212148726,-4128,-37,5,
1659335974213182238,-4129,0,33,
1659335974214175833,-4129,0,-18,
1659335974215179894,-4129,0,-3,
1659335974216172962,-4129,0,3,
1659335974217176384,-4130,0,-21,
1659335974218174293,-4129,37,14,
1659335974219173793,-4129,0,3,
1659335974220178201,-4129,0,-7,
1659335974221165262,-4129,0,24,
1659335974222168371,-4129,0,45,
1659335974223642389,-4129,0,47,
1659335974224185310,-4129,0,-21,
1659335974225173905,-4129,0,-9,
1659335974226175406,-4129,0,61,
1659335974227170809,-4129,0,16,
1659335974228168741,-4128,37,10,
1659335974229166508,-4128,0,-3,
1659335974230169633,-4128,0,3,
1659335974231166234,-4128,0,61,
1659335974232170379,-4128,0,-7,
1659335974233166178,-4128,0,33,
1659335974234168521,-4129,-37,28,
1659335974235195974,-4129,0,37,
1659335974236178619,-4129,0,31,
1659335974237188117,-4128,0,-5,
1659335974238173543,-4128,0,-9,
1659335974239191631,-4128,0,3,
1659335974240200632,-4128,0,5,
1659335974241211370,-4128,0,43,
1659335974242149474,-4128,0,14,
1659335974243164216,-4128,0,16,
1659335974244153194,-4129,-37,35,
1659335974245193401,-4129,0,26,
1659335974246172773,-4129,0,-9,
1659335974247159354,-4129,0,-18,
1659335974248174329,-4129,0,28,
1659335974249150570,-4129,0,-7,
1659335974250151653,-4129,0,3,
1659335974251184205,-4128,0,0,
1659335974252173929,-4128,0,-5,
1659335974253641519,-4128,0,-7,
1659335974254201586,-4128,0,-3,
1659335974255166752,-4129,0,-9,
1659335974256187450,-4129,0,-14,
1659335974257177494,-4129,0,-17,
1659335974258176606,-4129,0,24,
1659335974259172138,-4129,0,14,
1659335974260171953,-4130,-37,-8,
1659335974261168859,-4130,0,31,
1659335974264721121,-4128,37,5,
1659335974265149293,-4128,0,3,
1659335974266183070,-4128,0,-5,
1659335974267178749,-4129,0,31,
1659335974268183588,-4129,0,6,
1659335974269173084,-4129,0,5,
1659335974270185330,-4129,0,-17,
1659335974271171996,-4129,0,7,
1659335974272164712,-4129,0,16,
1659335974273162147,-4129,0,3,
1659335974274179272,-4129,0,37,
1659335974275175915,-4129,0,21,
1659335974276175777,-4129,0,14,
1659335974277172055,-4129,0,-5,
1659335974278187769,-4129,0,14,
1659335974279175898,-4129,0,-5,
1659335974280173950,-4129,0,5,
1659335974281184725,-4128,0,-17,
1659335974282176149,-4128,0,21,
1659335974283660091,-4129,0,9,
1659335974284164761,-4130,0,20,
1659335974285175317,-4130,0,10,
1659335974286158715,-4130,0,49,
1659335974287154159,-4130,0,33,
1659335974288167525,-4129,0,9,
1659335974289169265,-4129,0,16,
1659335974290187472,-4129,0,43,
1659335974291156805,-4129,0,24,
1659335974292152914,-4129,0,7,
1659335974293151417,-4129,0,24,
1659335974294159111,-4130,-37,-7,
1659335974295150958,-4130,0,-3,
1659335974296153271,-4130,0,35,
1659335974297151716,-4130,0,33,
1659335974298155761,-4130,0,5,
1659335974299153906,-4130,0,12,
1659335974300170808,-4130,0,-18,
1659335974301197365,-4130,0,1,
1659335974302192040,-4130,0,7,
1659335974303189549,-4130,0,21,
1659335974304162410,-4130,0,37,
1659335974305170302,-4130,0,7,
1659335974306196782,-4130,0,-7,
1659335974307160275,-4130,0,-5,
1659335974308159422,-4130,0,-18,
1659335974309152312,-4129,0,-28,
1659335974310155275,-4129,0,7,
1659335974311156736,-4129,0,-12,
1659335974312172945,-4129,0,0,
1659335974313683956,-4129,0,33,
1659335974314178629,-4129,0,-5,
1659335974315175018,-4129,0,21,
1659335974316172593,-4129,0,24,
1659335974317202061,-4129,0,-5,
1659335974318184937,-4129,0,3,
1659335974319172622,-4129,0,16,
1659335974320171664,-4129,0,49,
1659335974321159436,-4128,0,12,
1659335974322169005,-4129,-37,-7,
1659335974323156150,-4130,0,3,
1659335974324172573,-4130,0,-9,
1659335974325173210,-4130,0,7,
1659335974326172706,-4130,0,37,
1659335974327173132,-4130,0,-5,
1659335974328168878,-4130,0,5,
1659335974329168874,-4131,0,5,
1659335974330168948,-4131,0,7,
1659335974331171435,-4131,0,41,
1659335974332162902,-4131,0,46,
1659335974333202934,-4130,0,-1,
1659335974334175385,-4130,0,-7,
1659335974335169432,-4130,0,20,
1659335974336199367,-4130,0,-5,
1659335974337167924,-4130,0,3,
1659335974338176799,-4130,0,18,
1659335974339172338,-4129,0,-3,
1659335974340165524,-4129,0,3,
1659335974341159070,-4129,0,-24,
1659335974342154058,-4129,0,16,
1659335974343700874,-4130,0,-4,
1659335974344183496,-4130,0,13,
1659335974345187709,-4130,0,26,
1659335974346177796,-4130,0,24,
1659335974347155418,-4129,37,-7,
1659335974348176800,-4129,0,-3,
1659335974349171387,-4130,-37,12,
1659335974350175539,-4130,0,9,
1659335974351175055,-4130,0,45,
1659335974352171709,-4130,0,3,
1659335974353172537,-4130,0,-14,
1659335974354508321,-4130,0,7,
1659335974355185258,-4129,0,5,
1659335974356173843,-4129,0,-5,
1659335974357157373,-4129,0,12,
1659335974358158839,-4129,0,-9,
1659335974359152030,-4129,0,12,
1659335974360151708,-4129,0,16,
1659335974361153324,-4130,0,60,
1659335974364769241,-4130,37,14,
1659335974365158400,-4129,37,10,
1659335974366189692,-4129,0,-17,
1659335974367174859,-4129,0,-3,
1659335974368174940,-4129,0,33,
1659335974369186302,-4130,-37,43,
1659335974370183823,-4130,0,-5,
1659335974371180631,-4130,0,21,
1659335974372178935,-4130,0,21,
1659335974373192964,-4130,0,16,
1659335974374176211,-4130,0,-16,
1659335974375744537,-4130,0,24,
1659335974376160361,-4130,0,-3,
1659335974377175151,-4129,0,-14,
1659335974378189033,-4129,0,-5,
1659335974379177205,-4129,0,5,
1659335974380165914,-4129,0,26,
1659335974381157699,-4129,0,31,
1659335974382152638,-4129,0,-26,
1659335974383154207,-4129,0,5,
1659335974384151761,-4129,0,-17,
1659335974385159637,-4129,0,-17,
1659335974386157998,-4129,0,-3,
1659335974387154418,-4129,0,-28,
1659335974388165166,-4129,0,-5,
1659335974389175992,-4129,0,7,
1659335974390163455,-4128,37,26,
1659335974391154070,-4128,0,-11,
1659335974392155236,-4128,0,30,
1659335974393183098,-4129,0,62,
1659335974394180734,-4129,0,5,
1659335974395182662,-4130,0,5,
1659335974396162675,-4130,0,45,
1659335974397154623,-4130,0,-30,
1659335974398170081,-4129,0,7,
1659335974399170197,-4129,0,-7,
1659335974400182711,-4129,0,-11,
1659335974401153949,-4129,0,5,
1659335974402156964,-4129,0,5,
1659335974403152452,-4130,0,5,
1659335974404156334,-4130,0,35,
1659335974405821685,-4130,0,39,
1659335974406150834,-4130,0,41,
