Created Due : Wed Aug  3 11:31:42 2022

Time,actual_pos,actual_vel,actual_tor
1659493906161183930,-3,0,-31,
1659493906163175499,-3,0,-11,
1659493906165214194,-3,0,-26,
1659493906167230488,-3,0,-41,
1659493906169178514,-3,0,4,
1659493906171173487,-3,0,4,
1659493906173168208,-3,0,9,
1659493906175287833,-3,0,-6,
1659493906177258203,-2,0,-16,
1659493906179290954,-2,0,-1,
1659493906181248088,-3,-37,-6,
1659493906183239443,-3,0,-1,
1659493906185223003,-3,0,-16,
1659493906187180125,-3,0,-1,
1659493906189195407,-3,0,4,
1659493906191190885,-3,0,-6,
1659493906193312807,-3,0,44,
1659493906195202557,-3,0,9,
1659493906197169357,-3,0,-1,
1659493906199192284,-2,0,-61,
1659493906201252964,-2,0,-31,
1659493906203234641,-3,0,19,
1659493906205265726,-2,0,4,
1659493906207254898,-2,0,9,
1659493906209239088,-2,0,-26,
1659493906211268020,-2,0,-21,
1659493906213273641,-2,0,-36,
1659493906215191456,-2,0,-21,
1659493906217256961,-2,0,9,
1659493906219180910,-2,0,39,
1659493906221151905,-2,0,19,
1659493906223206814,-2,0,-21,
1659493906225203709,-2,0,-21,
1659493906227154946,-2,0,-1,
1659493906229192715,-2,0,-16,
1659493906231202157,-3,0,-11,
1659493906233166687,-4,0,14,
1659493906235283621,-3,0,-11,
1659493906237297062,-3,0,24,
1659493906239274015,-3,0,-6,
1659493906241275165,-2,0,-11,
1659493906243238579,-3,0,-26,
1659493906245185817,-2,0,-11,
1659493906247211268,-2,-37,9,
1659493906249268986,-3,0,-1,
1659493906251180103,-4,0,9,
1659493906253191407,-4,0,-26,
1659493906255203948,-4,0,-1,
1659493906257184359,-3,0,-6,
1659493906259196457,-4,-37,-11,
1659493906261268857,-4,0,-1,
1659493906263181611,-3,0,4,
1659493906265261700,-3,0,-1,
1659493906267166595,-3,0,-21,
1659493906269163413,-3,0,-1,
1659493906271157818,-2,0,-26,
1659493906273157504,-3,0,-11,
1659493906275340258,-3,0,-11,
1659493906277199629,-3,0,-26,
1659493906279163639,-2,0,-31,
1659493906281174643,-2,0,-31,
1659493906283178777,-3,0,24,
1659493906285183152,-2,37,-1,
1659493906287154027,-3,-37,-31,
1659493906289194666,-4,0,69,
1659493906291227142,-3,0,-16,
1659493906293237678,-3,0,4,
1659493906295213213,-3,0,24,
1659493906297246855,-2,0,-26,
1659493906299232435,-2,0,4,
1659493906301205021,-4,0,-6,
1659493906303260062,-2,0,29,
1659493906305154915,-2,0,-16,
1659493906307180173,-3,0,-11,
1659493906309146494,-3,0,4,
1659493906311145314,-3,0,-31,
1659493906313145210,-3,0,-11,
1659493906315175919,-2,0,-56,
1659493906317186274,-2,0,4,
1659493906319198835,-4,0,-6,
1659493906321181787,-2,37,-16,
1659493906323250521,-2,0,-1,
1659493906325175692,-3,0,-16,
1659493906327206110,-3,0,-1,
1659493906329293637,-3,0,-21,
1659493906331254593,-2,0,-46,
1659493906333275225,-3,0,49,
1659493906335192367,-3,0,-26,
1659493906337212017,-3,0,-21,
1659493906339178621,-3,0,-36,
1659493906341164257,-3,0,-1,
1659493906343209243,-3,0,-6,
1659493906345174009,-3,0,-31,
1659493906347221235,-3,0,-1,
1659493906349162019,-4,-37,4,
1659493906351231722,-4,0,39,
1659493906353261699,-4,0,34,
1659493906355258317,-4,0,-31,
1659493906357318294,-3,0,-16,
1659493906359257487,-3,0,-16,
1659493906361200584,-3,0,9,
1659493906363224336,-3,0,29,
1659493906365170629,-3,0,-31,
1659493906367213532,-3,0,24,
1659493906369163564,-2,0,-11,
1659493906371154046,-2,0,-21,
1659493906373153433,-3,0,-46,
1659493906375162186,-4,0,34,
1659493906377149131,-3,0,-16,
1659493906379178112,-3,0,-16,
1659493906381214483,-3,0,-6,
1659493906383202074,-4,0,-16,
1659493906385258148,-3,0,9,
1659493906387266783,-3,0,9,
1659493906389272552,-3,0,-6,
1659493906391296018,-3,0,-11,
1659493906393325906,-2,0,-26,
1659493906395247375,-2,0,-6,
1659493906397234496,-2,0,9,
1659493906399236233,-3,0,-6,
1659493906401186098,-2,37,9,
1659493906403186748,-3,-37,-16,
1659493906405159799,-4,0,-26,
1659493906407153893,-4,0,-26,
1659493906409211931,-4,0,9,
1659493906411198923,-3,0,39,
1659493906413233292,-3,0,-16,
1659493906415174910,-3,0,-51,
1659493906417155882,-3,0,-26,
1659493906419153525,-2,0,-21,
1659493906421165948,-3,-37,9,
1659493906423217882,-3,0,-1,
1659493906425222487,-3,0,4,
1659493906427376624,-3,0,-31,
1659493906429178202,-3,0,-11,
1659493906431168310,-3,0,-16,
1659493906433207033,-2,0,4,
1659493906435175608,-2,0,-11,
1659493906437172503,-2,0,29,
1659493906439213854,-3,0,9,
1659493906441180998,-3,0,-6,
1659493906443207103,-3,0,19,
1659493906445182490,-3,0,9,
1659493906447180747,-2,0,-21,
1659493906449176202,-3,0,-26,
1659493906451205226,-3,0,19,
1659493906453179330,-2,0,39,
1659493906455174678,-2,0,-16,
1659493906457246787,-2,0,-6,
1659493906459188943,-2,0,-21,
1659493906461247852,-1,0,9,
1659493906463293256,-3,0,9,
1659493906465231511,-4,0,-11,
1659493906467183281,-3,37,-16,
1659493906469212481,-3,0,-11,
1659493906471183512,-3,0,24,
1659493906473182795,-2,0,-16,
1659493906475183918,-3,-37,-51,
1659493906477185365,-3,0,-11,
1659493906479179250,-3,0,-36,
1659493906481202517,-2,0,-36,
1659493906483228769,-2,0,-11,
1659493906485230430,-3,0,19,
1659493906487203086,-2,0,-16,
1659493906489216090,-2,0,-36,
1659493906491220432,-4,0,24,
1659493906493164587,-4,0,-16,
1659493906495157890,-4,0,29,
1659493906497178420,-4,0,24,
1659493906499165202,-3,0,-36,
1659493906501220976,-5,0,14,
1659493906503231621,-6,0,4,
1659493906505224999,-4,0,-11,
1659493906507176926,-5,0,4,
1659493906509177584,-5,0,-21,
1659493906511212936,-3,0,-21,
1659493906513245613,-3,0,-11,
1659493906515234410,-3,0,34,
1659493906517288035,-3,0,-6,
1659493906519171649,-3,0,-1,
1659493906521213649,-2,0,-16,
1659493906523194752,-1,0,-1,
1659493906525162866,-3,-37,-46,
1659493906527186589,-3,0,-6,
1659493906529203909,-3,0,4,
1659493906531218032,-2,0,-21,
1659493906533204732,-2,0,34,
1659493906535177116,-3,0,4,
1659493906537177664,-3,0,19,
1659493906539204157,-1,0,-31,
1659493906541200390,-3,-37,-16,
1659493906543228922,-3,0,-36,
1659493906545164444,-2,0,19,
1659493906547224197,-3,0,4,
1659493906549251287,-3,0,4,
1659493906551182658,-3,0,9,
1659493906553166261,-2,0,14,
1659493906555158324,-3,0,19,
1659493906557167776,-3,0,24,
1659493906559153814,-2,0,29,
1659493906561147328,-1,37,34,
1659493906563151216,-1,0,-21,
1659493906565181893,-2,0,-1,
1659493906567192038,-2,37,-36,
1659493906569146669,-1,0,-31,
1659493906571151350,-2,0,4,
1659493906573154670,-2,0,-6,
1659493906575152079,-2,0,-11,
1659493906577236309,-2,0,4,
1659493906579219535,-1,0,29,
1659493906581167417,-3,-37,39,
1659493906583240658,-3,0,-21,
1659493906585204133,-2,0,-46,
1659493906587151581,-2,0,39,
1659493906589154264,-2,0,24,
1659493906591147334,-2,0,39,
1659493906593186285,-2,0,39,
1659493906595193453,-2,0,-21,
1659493906597194931,-2,0,4,
1659493906599159249,-2,0,4,
1659493906601177461,-2,0,44,
1659493906603217332,-3,0,9,
1659493906605192816,-4,0,-21,
1659493906607166419,-4,0,9,
1659493906609164223,-3,0,-41,
1659493906611206235,-3,0,34,
1659493906613245737,-3,37,49,
1659493906615234175,-2,0,-6,
1659493906617173445,-3,-37,-11,
1659493906619209372,-3,0,9,
1659493906621257051,-3,0,-41,
1659493906623206563,-2,37,-6,
1659493906625183226,-2,0,-6,
1659493906627208398,-2,0,-16,
1659493906629290510,-3,0,14,
1659493906631258502,-2,37,14,
1659493906633262630,-1,0,-1,
1659493906635201016,-2,0,-21,
1659493906637250640,-2,0,-21,
1659493906639186468,-2,0,-21,
1659493906641202318,-2,0,9,
1659493906643170691,-2,0,24,
1659493906645199814,-2,0,-1,
1659493906647161398,-1,0,9,
1659493906649257838,-1,0,-11,
1659493906651219855,-2,0,24,
1659493906653173314,-2,0,24,
1659493906655233339,-3,0,9,
1659493906657194119,-2,0,-41,
1659493906659197708,-2,0,14,
1659493906661297738,-2,0,-26,
1659493906663200049,-2,0,-21,
1659493906665226071,-2,0,-6,
1659493906667257606,-3,0,34,
1659493906669191827,-3,0,9,
1659493906671180959,-3,0,-6,
1659493906673197412,-3,0,9,
1659493906675214824,-2,0,-26,
1659493906677190701,-2,0,-21,
1659493906679172745,-2,0,-11,
1659493906681183948,-3,0,29,
1659493906683167403,-4,0,-21,
1659493906685196637,-3,0,-16,
1659493906687231028,-2,0,-31,
1659493906689165215,-2,0,-36,
1659493906691219713,-3,0,34,
1659493906693169821,-2,0,-41,
1659493906695167938,-2,0,24,
1659493906697229825,-4,-37,-11,
1659493906699189951,-3,0,-56,
1659493906701183188,-2,0,9,
1659493906703188483,-2,0,19,
1659493906705182870,-2,0,-51,
1659493906707155157,-3,0,-16,
1659493906709197407,-2,0,-11,
1659493906711160119,-2,0,-36,
1659493906713150554,-2,0,-11,
1659493906715169285,-2,0,-11,
1659493906717149887,-2,0,-6,
1659493906719213010,-2,0,-21,
1659493906721223250,-2,0,-11,
1659493906723257453,-1,0,-16,
1659493906725222132,-3,0,54,
1659493906727246582,-2,37,-36,
1659493906729244783,-1,0,39,
1659493906731232671,-1,0,-11,
1659493906733247842,-3,0,4,
1659493906735198845,-3,0,-16,
1659493906737154689,-1,0,-36,
1659493906739196765,-2,0,-1,
1659493906741157700,-3,0,-36,
1659493906743148773,-2,0,4,
1659493906745198989,-1,0,-6,
1659493906747209333,-2,0,-6,
1659493906749196041,-2,0,-6,
1659493906751225799,-2,0,-16,
1659493906753221008,-2,0,9,
1659493906755189969,-2,0,-6,
1659493906757208714,-2,0,-31,
1659493906759204594,-2,0,-1,
1659493906761208100,-2,0,-11,
1659493906763174538,-2,0,4,
1659493906765249876,-1,0,-41,
1659493906767193091,-2,-37,-21,
1659493906769155338,-2,0,-21,
1659493906771211030,-2,0,-11,
1659493906773248555,-2,0,-11,
1659493906775213772,-2,0,-1,
1659493906777201426,-1,0,24,
1659493906779210422,-1,0,-11,
1659493906781205600,-1,0,-21,
1659493906783163354,-2,0,-21,
1659493906785164341,-2,0,-11,
1659493906787172771,-1,0,-51,
1659493906789165153,-1,0,-36,
1659493906791169342,-3,0,-1,
1659493906793190319,-3,0,4,
1659493906795167382,-3,0,-1,
1659493906797197105,-3,0,-21,
1659493906799162903,-2,0,-41,
1659493906801218451,-1,0,-31,
1659493906803203497,-3,-37,9,
1659493906805156791,-4,0,-26,
1659493906807197401,-1,0,4,
1659493906809202955,-1,0,24,
1659493906811212362,-2,0,-31,
1659493906813199496,-2,0,-1,
1659493906815210966,-2,0,34,
1659493906817211375,-1,0,-36,
1659493906819211462,-1,0,4,
1659493906821163940,-1,0,-26,
1659493906823246919,-2,0,4,
1659493906825246361,-1,37,-1,
1659493906827188090,-1,0,-11,
1659493906829258121,-2,0,34,
1659493906831199951,-2,0,9,
1659493906833228487,-2,0,4,
1659493906835204273,-2,0,-21,
1659493906837270368,-3,0,-6,
1659493906839150209,-2,0,-56,
1659493906841152667,-2,0,4,
1659493906843152624,-3,0,-6,
1659493906845177703,-3,0,14,
1659493906847149829,-2,0,-6,
1659493906849186431,-2,0,-26,
1659493906851196243,-2,0,-11,
1659493906853179396,-2,0,-21,
1659493906855153229,-3,0,-6,
1659493906857148523,-3,0,29,
1659493906859148271,-3,0,-16,
1659493906861145399,-2,0,24,
1659493906863164903,-2,0,-16,
1659493906865226830,-2,0,-1,
1659493906867204195,-2,0,19,
1659493906869193404,-2,0,-6,
1659493906871175888,-2,0,-6,
1659493906873196295,-3,0,-6,
1659493906875183901,-2,37,-11,
1659493906877206174,-2,0,4,
1659493906879212122,-2,0,-26,
1659493906881268522,-2,0,-1,
1659493906883279006,-2,0,24,
1659493906885251481,-3,0,-11,
1659493906887222373,-2,0,-21,
1659493906889341696,-2,0,-1,
1659493906891217236,-3,-37,4,
1659493906893285184,-3,0,-21,
1659493906895250878,-3,0,-21,
1659493906897229845,-2,0,-6,
1659493906899221115,-3,0,-1,
1659493906901221151,-3,0,-26,
1659493906903210825,-1,37,-36,
1659493906905203682,-2,0,19,
1659493906907270819,-3,0,-16,
1659493906909241469,-1,0,-31,
1659493906911230894,-1,0,4,
1659493906913223954,-1,0,39,
1659493906915242673,-3,0,14,
1659493906917167978,-3,0,-6,
1659493906919199516,-2,0,-26,
1659493906921191309,-3,-37,-21,
1659493906923159590,-3,0,-6,
1659493906925149339,-2,0,24,
1659493906927155074,-2,0,24,
1659493906929243597,-2,0,-16,
1659493906931208543,-2,0,4,
1659493906933171635,-2,0,-11,
1659493906935218873,-2,0,4,
1659493906937208417,-2,0,29,
1659493906939220871,-2,0,-11,
1659493906941156869,-2,0,-6,
1659493906943156916,-2,0,39,
1659493906945154734,-2,0,-26,
1659493906947174583,-1,37,44,
1659493906949224167,-1,0,4,
1659493906951197702,-2,0,-6,
1659493906953179909,-2,0,-1,
1659493906955204990,-2,0,-6,
1659493906957197943,-2,0,54,
1659493906959196830,-2,0,49,
1659493906961196066,-2,0,-6,
1659493906963175479,-2,0,29,
1659493906965202202,-2,0,-16,
1659493906967216862,-2,0,-1,
1659493906969220464,-3,0,-16,
1659493906971159372,-3,0,-26,
1659493906973151260,-1,0,-6,
1659493906975148128,-1,0,-6,
1659493906977177727,-1,0,4,
1659493906979160022,-2,0,-1,
1659493906981194089,-2,0,-26,
1659493906983193259,-2,0,-21,
1659493906985188639,-3,0,29,
1659493906987259044,-3,0,-21,
1659493906989253615,-2,37,9,
1659493906991234879,-2,0,-16,
1659493906993232214,-2,0,-11,
1659493906995223139,-2,0,-21,
1659493906997228544,-2,0,4,
1659493906999234963,-1,0,-41,
1659493907001225459,-1,0,9,
1659493907003260524,-1,0,24,
1659493907005178406,-2,-37,-36,
1659493907007177097,-3,-37,-16,
1659493907009197680,-3,0,-6,
1659493907011190616,-3,0,-6,
1659493907013173779,-2,0,4,
1659493907015175169,-2,0,-21,
1659493907017169481,-2,0,34,
1659493907019150939,-2,0,-26,
1659493907021211646,-2,0,-11,
1659493907023160931,-2,0,-1,
1659493907025231394,-2,0,-26,
1659493907027253110,-2,0,-16,
1659493907029212567,-2,0,-1,
1659493907031197916,-1,0,9,
1659493907033230181,-1,0,-26,
1659493907035202220,-2,0,-11,
1659493907037151920,-2,0,19,
1659493907039190636,-2,0,4,
1659493907041190675,-2,0,24,
1659493907043192491,-2,0,14,
1659493907045202689,-3,0,-46,
1659493907047181047,-3,0,-16,
1659493907049159536,-1,0,14,
1659493907051294044,-2,0,-21,
1659493907053286447,-3,0,-36,
1659493907055226633,-2,0,29,
1659493907057298610,-2,0,59,
1659493907059251459,-2,-37,4,
1659493907061268717,-4,0,9,
1659493907063189152,-2,37,4,
1659493907065260302,-3,-37,-31,
1659493907067185342,-3,0,9,
1659493907069199155,-2,0,-6,
1659493907071208019,-2,0,34,
1659493907073172422,-2,0,-26,
1659493907075221405,-2,0,-11,
1659493907077291235,-2,0,-11,
1659493907079169965,-3,0,-26,
1659493907081171037,-3,0,-1,
1659493907083205823,-2,0,-1,
1659493907085203346,-2,0,-26,
1659493907087233096,-2,0,54,
1659493907089183972,-3,0,29,
