Created Due : Wed Aug  3 11:27:40 2022

Time,actual_pos,actual_vel,actual_tor
1659493661836456351,1,0,-1,
1659493661838424835,2,0,-21,
1659493661840386581,2,0,-36,
1659493661842399139,1,0,24,
1659493661844361253,0,0,-26,
1659493661846454629,1,0,-16,
1659493661848446353,1,0,-21,
1659493661850471080,2,0,-21,
1659493661852382755,2,0,-26,
1659493661854391672,0,-37,49,
1659493661856388982,1,37,-31,
1659493661858347016,2,0,-11,
1659493661860433273,1,0,-26,
1659493661862391519,1,0,4,
1659493661864406948,1,0,-1,
1659493661866388592,2,37,-1,
1659493661868358488,1,-37,-16,
1659493661870389654,1,0,-6,
1659493661872451962,2,37,-21,
1659493661874424618,2,0,-21,
1659493661876418945,1,0,-6,
1659493661878419816,2,0,-46,
1659493661880530856,2,0,-31,
1659493661882386236,1,-37,-31,
1659493661884419892,1,0,-11,
1659493661886383961,1,0,14,
1659493661888421505,2,0,4,
1659493661890434534,2,0,-21,
1659493661892426928,2,0,-21,
1659493661894434037,3,0,4,
1659493661896432793,3,0,-16,
1659493661898425972,3,0,-16,
1659493661900401121,3,0,-21,
1659493661902400414,2,0,-26,
1659493661904349095,3,0,14,
1659493661906455580,2,0,19,
1659493661908419651,1,0,-1,
1659493661910463330,2,37,-6,
1659493661912439821,3,0,9,
1659493661914434003,3,0,-6,
1659493661916392002,1,0,29,
1659493661918368418,2,0,14,
1659493661920367701,3,37,-31,
1659493661922354806,2,-37,-11,
1659493661924367793,2,0,-11,
1659493661926346558,2,0,-16,
1659493661928436471,2,0,-21,
1659493661930441887,3,0,-21,
1659493661932429606,1,0,4,
1659493661934395746,2,37,4,
1659493661936357565,3,37,4,
1659493661938373375,2,-37,29,
1659493661940422298,1,0,14,
1659493661942435896,2,0,4,
1659493661944473966,2,0,-16,
1659493661946431691,1,-37,9,
1659493661948434159,1,0,19,
1659493661950434827,1,0,-11,
1659493661952425362,2,0,9,
1659493661954425164,2,0,-1,
1659493661956421911,2,0,9,
1659493661958457986,2,0,4,
1659493661960387363,1,0,-26,
1659493661962427317,1,0,-16,
1659493661964615372,2,0,-21,
1659493661966396323,1,0,14,
1659493661968382976,1,0,-26,
1659493661970357982,2,37,-6,
1659493661972383508,1,0,14,
1659493661974365920,0,0,-21,
1659493661976350183,1,0,-46,
1659493661978361413,2,37,14,
1659493661980349747,2,0,-1,
1659493661982367496,1,0,-21,
1659493661984342912,1,0,39,
1659493661986449513,2,0,9,
1659493661988454585,2,0,-16,
1659493661990387278,1,-37,-6,
1659493661992593355,1,0,-11,
1659493661994394409,1,0,9,
1659493661996430085,1,0,-11,
1659493661998385946,2,0,-26,
1659493662000420405,1,-37,14,
1659493662002422244,1,0,9,
1659493662004436150,1,0,-16,
1659493662006469005,2,0,-51,
1659493662008436285,2,0,-36,
1659493662010478316,1,0,-6,
1659493662012428888,1,0,-16,
1659493662014435479,1,0,4,
1659493662016424903,1,0,29,
1659493662018441068,2,37,-1,
1659493662020391274,2,0,34,
1659493662022639493,1,0,-11,
1659493662024428777,1,0,-6,
1659493662026429908,0,0,-11,
1659493662028424218,1,37,9,
1659493662030429867,2,0,4,
1659493662032363500,1,0,-1,
1659493662034371894,1,0,34,
1659493662036438423,1,0,-21,
1659493662038366228,1,0,4,
1659493662040440706,2,0,19,
1659493662042431960,1,0,14,
1659493662044431373,1,0,-11,
1659493662046430883,2,37,-16,
1659493662048435980,2,0,-36,
1659493662050392791,2,0,-16,
1659493662052394841,1,0,-11,
1659493662054351408,2,0,39,
1659493662056341921,2,0,-6,
1659493662058381864,2,0,-16,
1659493662060472763,2,0,-26,
1659493662062405553,2,0,-31,
1659493662064381140,2,0,-21,
1659493662066346343,1,0,9,
1659493662068363639,1,0,-26,
1659493662070343845,1,0,-21,
1659493662072443616,1,0,-6,
1659493662074440326,1,0,-16,
1659493662076480050,1,0,14,
1659493662078441909,1,0,24,
1659493662080416533,2,0,4,
1659493662082382771,2,0,-21,
1659493662084433557,1,0,-6,
1659493662086427048,0,0,-1,
1659493662088459105,1,0,19,
1659493662090461372,2,0,-36,
1659493662092420797,1,0,24,
1659493662094425605,1,37,14,
1659493662096423287,2,0,-11,
1659493662098393236,1,0,9,
1659493662100349936,1,0,9,
1659493662102364984,1,0,4,
1659493662104343300,2,37,-16,
1659493662106370014,3,0,-16,
1659493662108358606,2,-37,29,
1659493662110354695,2,0,-21,
1659493662112430274,2,0,-1,
1659493662114443357,2,0,-26,
1659493662116441177,2,0,-6,
1659493662118428289,2,0,39,
1659493662120425287,2,0,-11,
1659493662122448341,1,0,-11,
1659493662124384626,2,37,4,
1659493662126404403,2,0,14,
1659493662128449301,2,0,-6,
1659493662130439881,2,0,-31,
1659493662132437569,2,0,9,
1659493662134367798,2,0,4,
1659493662136355749,2,0,-31,
1659493662138359983,1,0,-1,
1659493662140372123,1,0,4,
1659493662142440516,3,0,4,
1659493662144367034,2,0,44,
1659493662146467534,1,0,-1,
1659493662148438445,1,0,-16,
1659493662150425010,1,0,4,
1659493662152430937,2,0,-21,
1659493662154430976,2,0,-1,
1659493662156421531,1,0,-6,
1659493662158396580,2,0,-36,
1659493662160457715,3,37,-1,
1659493662162585633,2,-37,-21,
1659493662164445273,1,0,-31,
1659493662166428425,1,0,9,
1659493662168442172,1,0,-1,
1659493662170472689,2,0,49,
1659493662172430432,2,0,39,
1659493662174443106,1,0,-11,
1659493662176438212,2,0,-1,
1659493662178437817,2,0,-26,
1659493662180426875,3,0,-16,
1659493662182386712,3,0,-1,
1659493662184473296,3,0,-26,
1659493662186422198,2,0,9,
1659493662188431741,3,37,4,
1659493662190435293,3,0,-16,
1659493662192431715,3,0,-6,
1659493662194440102,2,-37,4,
1659493662196435391,2,0,-26,
1659493662198487420,3,0,-26,
1659493662200403486,3,0,4,
1659493662202432534,2,0,9,
1659493662204457881,3,0,-21,
1659493662206447925,3,0,-41,
1659493662208435650,3,0,-21,
1659493662210440406,3,0,-6,
1659493662212441372,3,0,-31,
1659493662214393862,3,0,-1,
1659493662216363723,3,0,-16,
1659493662218381065,3,0,-56,
1659493662220434824,3,0,-21,
1659493662222443779,3,0,-11,
1659493662224428216,3,0,-11,
1659493662226435767,3,0,-6,
1659493662228497991,3,0,4,
1659493662230400713,3,0,9,
1659493662232431852,2,0,-6,
1659493662234424548,2,0,-11,
1659493662236433149,3,0,-26,
1659493662238486331,3,0,-11,
1659493662240488830,2,0,-1,
1659493662242479979,2,0,4,
1659493662244496074,2,0,39,
1659493662246399472,2,0,-26,
1659493662248372609,2,0,-26,
1659493662250346211,2,0,-36,
1659493662252366537,2,0,-16,
1659493662254420863,2,0,-16,
1659493662256421802,2,0,14,
1659493662258429526,2,0,-31,
1659493662260395264,2,0,19,
1659493662262450388,2,0,4,
1659493662264435626,2,0,-11,
1659493662266439559,0,-37,-11,
1659493662268394967,1,0,4,
1659493662270346010,1,0,-21,
1659493662272420870,1,0,19,
1659493662274363310,1,0,-6,
1659493662276428867,1,0,-11,
1659493662278421122,1,0,24,
1659493662280409848,1,0,-16,
1659493662282430844,1,0,4,
1659493662284425066,1,0,-11,
1659493662286423996,1,0,-21,
1659493662288521259,1,0,-21,
1659493662290391735,1,0,-16,
1659493662292447969,2,0,-21,
1659493662294437985,1,0,-1,
1659493662296445599,2,37,-31,
1659493662298418323,2,0,-31,
1659493662300447095,2,0,-6,
1659493662302427974,1,0,-21,
1659493662304430428,1,0,4,
1659493662306425446,1,0,-26,
1659493662308422053,1,0,-6,
1659493662310422929,1,0,4,
1659493662312442511,1,0,29,
1659493662314427833,1,0,29,
1659493662316426087,3,0,-6,
1659493662318436684,3,0,-1,
1659493662320408265,2,0,-31,
1659493662322459313,1,0,-6,
1659493662324457977,2,0,-46,
1659493662326457813,1,0,-21,
1659493662328427252,1,0,4,
1659493662330428048,1,0,-21,
1659493662332386170,2,0,-11,
1659493662334353094,1,-37,39,
1659493662336435437,1,0,-16,
1659493662338358827,1,0,44,
1659493662340357083,1,0,-21,
1659493662342361791,1,0,-31,
1659493662344358140,1,0,34,
1659493662346358094,1,0,-1,
1659493662348351516,2,0,34,
1659493662350358037,2,0,-36,
1659493662352423939,1,0,-11,
1659493662354457589,1,0,4,
1659493662356448662,1,0,-21,
1659493662358458102,1,0,19,
1659493662360457888,2,0,-46,
1659493662362435756,1,0,19,
1659493662364431250,1,0,39,
1659493662366427787,1,0,-31,
1659493662368420659,1,0,-6,
1659493662370437965,1,0,-1,
1659493662372420441,1,0,4,
1659493662374420830,0,0,-11,
1659493662376428583,0,0,-11,
1659493662378423783,1,0,14,
1659493662380398652,1,0,-6,
1659493662382432184,1,0,-11,
1659493662384432249,2,0,14,
1659493662386461137,2,0,-16,
1659493662388427129,0,0,-6,
1659493662390435267,0,0,4,
1659493662392424766,1,37,-36,
1659493662394426896,1,0,-21,
1659493662396436159,0,0,59,
1659493662398441942,0,0,-6,
1659493662400421677,0,0,24,
1659493662402422094,0,0,-36,
1659493662404433228,1,0,14,
1659493662406426764,0,0,-16,
1659493662408421762,0,0,-1,
1659493662410395643,0,0,29,
1659493662412422847,0,0,-1,
1659493662414425149,0,0,-11,
1659493662416432360,0,0,-31,
1659493662418460687,1,0,-26,
1659493662420434919,0,0,9,
1659493662422434210,-1,0,-26,
1659493662424441241,0,0,19,
1659493662426428688,0,0,24,
1659493662428426289,-1,-37,-6,
1659493662430429548,0,37,39,
1659493662433065925,1,0,14,
1659493662434422866,1,0,9,
1659493662436421093,1,0,4,
1659493662438421061,1,0,-6,
1659493662440485527,1,0,14,
1659493662442421658,1,0,-26,
1659493662444426924,0,0,34,
1659493662446428167,1,37,-1,
1659493662448460900,1,0,-16,
1659493662450397146,1,0,-31,
1659493662452347599,1,0,-31,
1659493662454420814,1,0,-21,
1659493662456365742,1,0,24,
1659493662458344591,1,0,34,
1659493662460420209,0,0,-16,
1659493662462382431,1,0,-11,
1659493662464384429,1,0,39,
1659493662466353888,1,0,9,
1659493662468379252,1,0,4,
1659493662470402176,1,0,-16,
1659493662472393625,2,37,-16,
1659493662474395891,2,0,9,
1659493662476423045,2,0,9,
1659493662478429671,2,0,-6,
1659493662480430608,1,0,29,
1659493662482393395,1,0,-11,
1659493662484422667,2,0,24,
1659493662486429003,1,-37,9,
1659493662488421699,1,0,-11,
1659493662490422846,2,0,-31,
1659493662492423347,2,0,-31,
1659493662494433856,1,0,-46,
1659493662496421774,0,0,-1,
1659493662498423056,0,0,9,
1659493662500389460,1,37,29,
1659493662502431886,1,0,-31,
1659493662504434212,0,0,-16,
1659493662506425234,1,0,-11,
1659493662508456819,1,0,4,
1659493662510435032,1,0,-26,
1659493662512427843,2,0,-26,
1659493662514443926,0,0,4,
1659493662516423671,1,0,-6,
1659493662518425927,1,0,-1,
1659493662520446773,1,-37,-1,
1659493662522402501,0,0,14,
1659493662524449212,1,0,-16,
1659493662526441668,1,0,-31,
1659493662528427702,0,0,-26,
1659493662530396350,0,0,19,
1659493662532373809,2,0,-21,
1659493662534423919,2,0,-26,
1659493662536418472,1,0,34,
1659493662538452416,1,0,-41,
1659493662540384815,1,0,-21,
1659493662542375740,1,0,-26,
1659493662544423803,2,37,-26,
1659493662546363693,2,0,9,
1659493662548460053,2,0,29,
1659493662550385604,1,0,9,
1659493662552362755,0,0,34,
1659493662554372708,1,0,-31,
1659493662556345743,2,0,-21,
1659493662558351576,2,0,-1,
1659493662560454072,1,0,24,
1659493662562373068,1,0,4,
1659493662564374286,1,0,29,
1659493662566451726,2,0,9,
1659493662568422886,1,0,14,
1659493662570479267,1,0,4,
1659493662572426754,1,0,-1,
1659493662574445017,1,0,-1,
1659493662576377878,1,0,4,
1659493662578427743,1,0,-11,
1659493662580498908,2,0,-36,
1659493662582399104,2,0,-31,
1659493662584436129,2,0,-1,
1659493662586445622,2,0,-26,
1659493662588451626,2,0,-16,
1659493662590398898,2,0,4,
1659493662592425657,2,0,-16,
1659493662594453548,2,0,14,
1659493662596425201,2,0,-1,
1659493662598441014,1,0,-6,
1659493662600419380,1,0,-26,
1659493662602430603,2,0,-11,
1659493662604383201,2,0,-11,
1659493662606434686,1,0,-11,
1659493662608420138,1,0,-11,
1659493662610420756,1,0,-1,
1659493662612443808,2,0,-1,
1659493662614420153,1,0,14,
1659493662616382557,1,0,-36,
1659493662618364032,1,0,64,
1659493662620361163,1,0,-6,
1659493662622350039,1,0,4,
1659493662624455855,1,0,-16,
1659493662626364274,1,0,-11,
1659493662628378319,1,0,-16,
1659493662630353441,0,-37,-6,
1659493662632739165,0,0,-11,
1659493662634431381,0,0,-36,
1659493662636427566,0,0,-1,
1659493662638420908,1,0,24,
1659493662640440889,1,0,29,
1659493662642439303,1,0,-1,
1659493662644433168,1,0,-16,
1659493662646441660,1,0,-16,
1659493662648426276,2,0,-26,
1659493662650396519,2,0,-11,
1659493662652427285,1,-37,-1,
1659493662654456713,1,0,-21,
1659493662656418322,1,0,24,
1659493662658432397,2,0,-1,
1659493662660423115,2,0,-31,
1659493662662422454,1,0,-26,
1659493662664427822,1,0,-6,
1659493662666420947,2,0,-31,
1659493662668423799,2,0,-6,
1659493662670456945,0,-37,-16,
1659493662672425183,0,0,-11,
1659493662674420512,1,0,-21,
1659493662676431034,1,0,-46,
1659493662678429156,1,0,4,
1659493662680392605,1,0,-16,
1659493662682428956,1,0,4,
1659493662684429177,1,0,4,
1659493662686385994,1,0,-16,
1659493662688454651,0,0,24,
1659493662690459033,0,0,34,
1659493662692420358,0,0,-21,
1659493662694460166,0,0,4,
1659493662696386578,1,0,4,
1659493662698404403,1,0,-21,
1659493662700366454,1,0,-41,
1659493662702423556,1,0,9,
1659493662704423221,1,0,-11,
1659493662706459519,2,0,14,
1659493662708420954,2,0,-26,
1659493662710395462,1,0,24,
1659493662712420473,2,0,-31,
1659493662714435553,0,0,44,
1659493662716444278,0,0,19,
1659493662718444896,0,0,-41,
1659493662720430489,0,0,-11,
1659493662722427198,0,0,-11,
1659493662724431120,1,0,-6,
1659493662726450206,1,0,-11,
1659493662728421438,1,0,24,
1659493662730451191,2,37,-11,
1659493662732419482,2,0,-11,
1659493662734388915,1,0,-21,
1659493662736387476,1,0,-21,
1659493662738379553,1,0,-21,
1659493662740369234,2,0,-6,
1659493662742354212,2,0,-16,
1659493662744363770,2,0,-6,
1659493662746402082,2,0,4,
1659493662748359898,2,0,-36,
1659493662750486649,2,0,4,
1659493662752424428,1,-37,4,
1659493662754439803,1,0,-51,
1659493662756421620,2,0,-31,
1659493662758425344,2,0,9,
1659493662760423435,1,0,-6,
1659493662762418254,1,0,-31,
1659493662764382017,2,0,-1,
1659493662766349187,1,0,29,
1659493662768367325,1,0,9,
1659493662770388544,1,0,-26,
1659493662772418568,2,0,-1,
1659493662774418814,2,0,9,
1659493662776423916,2,0,4,
1659493662778424097,2,0,-1,
1659493662780427048,1,0,-1,
1659493662782424001,0,0,-21,
1659493662784457347,0,0,-36,
1659493662786384553,1,37,-16,
1659493662788344270,1,0,-16,
1659493662790422076,1,0,-16,
1659493662792430310,1,0,14,
1659493662794447602,1,0,24,
1659493662796352846,1,0,-31,
1659493662798422495,1,0,24,
1659493662800384998,1,0,-6,
1659493662802422074,0,0,-11,
1659493662804420141,0,0,4,
1659493662806418277,2,37,24,
1659493662808432445,2,0,-26,
1659493662810422715,1,0,4,
1659493662812434303,2,0,-1,
1659493662814450026,2,0,4,
1659493662816404046,1,0,-26,
1659493662818364518,1,0,-21,
1659493662820454470,2,0,-1,
1659493662822427649,1,0,19,
1659493662824425131,0,-37,9,
1659493662826432501,1,0,-26,
1659493662828432012,2,0,44,
1659493662830390743,0,0,14,
1659493662832429198,0,0,-21,
1659493662834456372,1,37,4,
1659493662836428586,1,0,29,
1659493662838432442,0,0,14,
1659493662840429792,0,0,4,
1659493662842440631,0,0,-1,
1659493662844450475,1,0,-11,
1659493662846473269,0,0,29,
1659493662848435078,1,0,-41,
1659493662850457432,2,0,-1,
1659493662852430398,1,0,64,
1659493662854463960,1,0,-26,
1659493662856425746,2,37,-16,
1659493662858446441,2,0,-21,
1659493662860396274,1,0,-26,
1659493662862436931,2,0,-1,
1659493662864434730,2,0,-31,
1659493662866436380,2,0,-11,
1659493662868467104,2,0,-1,
1659493662870427504,2,0,-41,
1659493662872450343,2,0,9,
1659493662874450916,3,0,29,
1659493662876455255,1,-37,-21,
1659493662878439951,1,0,-6,
1659493662880450206,2,0,-21,
1659493662882456710,1,-37,-31,
1659493662884485593,1,0,34,
1659493662886438364,1,0,-16,
1659493662888405979,2,0,14,
1659493662890395489,1,0,-11,
1659493662892369539,1,37,-16,
1659493662894428787,2,0,-11,
1659493662896443538,3,0,-26,
1659493662898441630,2,0,-6,
1659493662900436653,2,0,-6,
1659493662902425581,1,-37,-1,
1659493662904426385,1,0,19,
1659493662906464421,2,0,-36,
1659493662908373989,2,0,-46,
1659493662910426758,2,0,14,
1659493662912428537,2,0,14,
1659493662914434557,0,-37,-21,
1659493662916365303,1,37,-36,
1659493662918433069,2,0,-16,
1659493662920392190,1,0,29,
1659493662922427708,1,0,-6,
1659493662924427672,2,0,-21,
1659493662926430373,3,0,-1,
1659493662928430495,2,0,-16,
1659493662930430988,2,0,-11,
1659493662932437081,3,0,-6,
1659493662934398223,2,-37,-11,
1659493662936458883,2,0,14,
1659493662938483048,2,0,-26,
1659493662940429199,2,0,4,
1659493662942435437,2,0,-1,
1659493662944473108,1,0,-1,
1659493662946433582,2,0,4,
1659493662948385210,2,0,-1,
1659493662950398316,2,0,-6,
1659493662952429439,2,0,-1,
1659493662954454407,1,0,-6,
1659493662956448761,1,0,-1,
1659493662958425710,2,37,-21,
1659493662960437013,2,0,-26,
1659493662962423690,2,0,4,
1659493662964367879,2,0,-11,
1659493662966464711,1,0,-11,
1659493662968432098,3,0,-6,
1659493662970466636,1,-37,14,
1659493662972434379,1,0,-11,
1659493662974427289,2,37,34,
1659493662976430537,2,0,-16,
1659493662978427479,2,0,-21,
1659493662980392786,2,0,24,
1659493662982430534,2,0,-31,
1659493662984429474,2,0,9,
1659493662986431701,2,0,-11,
1659493662988493235,2,0,-31,
1659493662990427310,1,0,-6,
1659493662992434706,2,0,-16,
1659493662994451241,0,-37,-16,
1659493662996441805,0,0,-6,
1659493662998471622,1,0,-31,
1659493663000430834,1,0,-1,
1659493663002428627,1,0,-16,
1659493663004435201,1,0,-1,
1659493663006429696,1,0,4,
1659493663008428850,1,0,-6,
1659493663010409626,1,0,39,
1659493663012428972,1,0,-16,
1659493663014435599,2,0,-26,
1659493663016442680,3,0,-1,
1659493663018445722,1,-37,-16,
1659493663020459274,2,37,19,
1659493663022434081,2,0,-1,
1659493663024451311,2,0,-36,
1659493663026434449,1,0,9,
1659493663028445202,1,0,19,
1659493663030470375,2,0,14,
1659493663032435769,2,0,-41,
1659493663034429285,1,0,4,
1659493663036481222,1,0,-6,
1659493663038436565,1,0,-6,
1659493663040391764,1,0,-21,
1659493663042452458,2,0,9,
1659493663044431763,2,0,14,
1659493663046436869,1,-37,-1,
1659493663048434297,1,0,14,
1659493663050375906,2,0,34,
1659493663052375362,2,0,-1,
1659493663054378411,1,0,19,
1659493663056448251,1,0,4,
1659493663058445411,1,0,-16,
1659493663060407477,1,0,-11,
1659493663062435310,1,0,4,
1659493663064389785,1,0,-21,
1659493663066385320,1,0,4,
1659493663068355491,1,0,-26,
1659493663070375750,1,0,-6,
1659493663072432047,2,0,49,
1659493663074425504,1,-37,-6,
1659493663076436856,0,0,9,
1659493663078428820,2,0,-51,
1659493663080398581,1,-37,-31,
1659493663082436322,1,0,-26,
1659493663084397071,2,0,9,
1659493663086466181,2,0,-16,
1659493663088457320,2,0,-36,
1659493663090415894,2,0,-11,
1659493663092400979,1,-37,-11,
1659493663094461538,1,0,-26,
1659493663096457882,3,0,-26,
1659493663098405875,2,0,-1,
1659493663100373580,2,0,-1,
1659493663102360689,2,0,-21,
1659493663104388539,2,0,-1,
1659493663106362635,2,0,-16,
1659493663108365726,1,0,-6,
1659493663110382609,2,0,-31,
1659493663112364580,2,0,29,
1659493663114388948,2,0,-6,
1659493663116362268,1,0,24,
1659493663118354331,1,0,-16,
1659493663120377744,1,0,-31,
1659493663122372764,2,0,-71,
1659493663124426776,2,0,4,
1659493663126423383,2,0,-21,
1659493663128458361,2,0,-31,
1659493663130392686,2,0,9,
1659493663132355278,2,0,14,
1659493663134345076,2,0,-21,
1659493663136419624,2,0,-11,
1659493663138423181,2,0,-1,
1659493663140426760,1,-37,-31,
1659493663142432055,1,0,19,
1659493663144426385,2,0,-6,
1659493663146436016,2,0,-6,
1659493663148427986,1,0,4,
1659493663150443288,2,37,34,
1659493663152436734,2,0,-11,
1659493663154432676,2,0,4,
1659493663156418774,1,-37,-16,
1659493663158422045,1,0,-21,
1659493663160389003,2,0,-11,
1659493663162437617,2,0,34,
1659493663164421366,2,0,-16,
1659493663166448286,2,0,-16,
1659493663168425547,1,0,-11,
1659493663170426795,1,0,-1,
1659493663172422364,2,0,-11,
1659493663174425462,2,0,-31,
1659493663176420733,1,0,-36,
1659493663178420258,2,0,4,
1659493663180453192,2,0,14,
1659493663182470585,1,0,-16,
1659493663184423762,1,0,39,
1659493663186421348,2,0,-16,
1659493663188419314,1,0,14,
1659493663190372859,1,0,44,
1659493663192434502,2,0,-1,
1659493663194428755,2,0,24,
1659493663196419485,0,0,54,
1659493663198425852,2,37,-31,
1659493663200453214,2,0,9,
1659493663202444453,3,0,-56,
1659493663204439721,3,0,4,
1659493663206423798,2,0,4,
1659493663208461431,2,0,-21,
1659493663210467173,3,0,-21,
1659493663212444555,2,0,14,
1659493663214436894,1,0,-21,
1659493663216384425,1,0,4,
1659493663218443818,2,0,-21,
1659493663220394793,2,0,-31,
1659493663222428171,2,0,-16,
1659493663224424713,2,0,9,
1659493663226423156,1,0,-11,
1659493663228428222,2,0,-16,
1659493663230421711,3,0,-6,
1659493663232422573,1,0,-1,
1659493663234398188,1,0,24,
1659493663236428518,2,0,-1,
1659493663238480030,2,0,-26,
1659493663240647096,2,0,-51,
1659493663242442132,1,0,-11,
1659493663244444300,1,0,-26,
1659493663246595908,2,37,14,
1659493663248425547,2,0,-11,
1659493663250391578,2,0,-11,
1659493663252419334,2,0,29,
1659493663254425483,1,-37,-11,
1659493663256443124,1,0,-21,
1659493663258439045,2,0,24,
1659493663260454597,3,0,-41,
1659493663262429589,2,0,19,
1659493663264435831,2,0,34,
1659493663266435005,2,0,-36,
1659493663268417701,1,0,49,
1659493663270404768,1,0,-21,
1659493663272488983,1,0,9,
1659493663274421527,3,37,-6,
1659493663276420049,3,0,-26,
1659493663278419726,1,0,-21,
1659493663280414994,2,0,-41,
1659493663282522004,3,0,9,
1659493663284417809,2,0,4,
1659493663286417549,2,0,-36,
1659493663288621136,2,0,34,
1659493663290430113,2,0,4,
1659493663292417326,2,0,4,
1659493663294430667,2,0,4,
1659493663296426219,2,0,-26,
1659493663298428670,3,0,-66,
1659493663300503472,3,0,-11,
1659493663302383361,1,0,-6,
1659493663304423630,1,0,-16,
1659493663306416783,2,0,-11,
1659493663308432823,2,0,-26,
